	WP_id	cds	OG	KO id	KO description
Leaf1|1129	WP_056776600.1	cds207	OG0001000	K01817	trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
Leaf1|1130	WP_056776607.1	cds210	OG0000308	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf1|1131	WP_056776609.1	cds211	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf1|1132	WP_056776613.1	cds214	OG0003128		
Leaf1|1133	WP_056776616.1	cds216	OG0002540		
Leaf1|1134	WP_056776619.1	cds219	OG0002083		
Leaf1|1135	WP_056776623.1	cds220			
Leaf1|1136	WP_056776629.1	cds225	OG0000140	K22441	paiA; diamine N-acetyltransferase [EC:2.3.1.57]
Leaf1|1137	WP_056776632.1	cds230	OG0003961		
Leaf1|1138	WP_056776635.1	cds231			
Leaf1|1139	WP_056776639.1	cds232	OG0000640		
Leaf1|1140	WP_056776642.1	cds233	OG0003104		
Leaf1|1141	WP_056776645.1	cds234	OG0000129	K10680	nemA; N-ethylmaleimide reductase [EC:1.-.-.-]
Leaf1|1142	WP_056776648.1	cds235	OG0003617	K07110	ramB; XRE family transcriptional regulator, fatty acid utilization regulator
Leaf1|1143	WP_056776652.1	cds236	OG0001262	K01637	E4.1.3.1; isocitrate lyase [EC:4.1.3.1]
Leaf1|1144	WP_056776655.1	cds238			
Leaf1|1145	WP_056776658.1	cds239	OG0000116	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]
Leaf1|1146	WP_056776661.1	cds240	OG0000804	K00075	murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
Leaf1|1147	WP_056776664.1	cds245	OG0004449		
Leaf1|1148	WP_056776666.1	cds246	OG0003129		
Leaf1|1149	WP_056776668.1	cds247	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
Leaf1|1150	WP_056776672.1	cds248			
Leaf1|1151	WP_056776680.1	cds252	OG0000301	K05343	treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]
Leaf1|1152	WP_056776682.1	cds253	OG0001642	K01236	treZ; maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141]
Leaf1|1153	WP_056776685.1	cds254	OG0001641	K06044	treY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]
Leaf1|1154	WP_056776687.1	cds255	OG0000539	K01214	ISA; isoamylase [EC:3.2.1.68]
Leaf1|1155	WP_056776693.1	cds257	OG0001198	K00156	poxB; pyruvate dehydrogenase (quinone) [EC:1.2.5.1]
Leaf1|1156	WP_056776694.1	cds259	OG0001793		
Leaf1|1157	WP_056776697.1	cds263	OG0004450		
Leaf1|1158	WP_056776700.1	cds265	OG0004451		
Leaf1|1159	WP_056776703.1	cds266			
Leaf1|1160	WP_056776708.1	cds270	OG0003610		
Leaf1|1161	WP_056776709.1	cds272	OG0002541		
Leaf1|1162	WP_056776712.1	cds273	OG0001344		
Leaf1|1163	WP_056776718.1	cds275	OG0000483	K22468	ppk2; polyphosphate kinase [EC:2.7.4.1]
Leaf1|1164	WP_056776722.1	cds276	OG0003618	K02551	menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]
Leaf1|1165	WP_056776724.1	cds278			
Leaf1|1166	WP_056776729.1	cds282	OG0000034	K01692	paaF; enoyl-CoA hydratase [EC:4.2.1.17]
Leaf1|1167	WP_056776731.1	cds283			
Leaf1|1168	WP_056776734.1	cds284	OG0000098	K01684	dgoD; galactonate dehydratase [EC:4.2.1.6]
Leaf1|1169	WP_056776737.1	cds286	OG0003962	K07399	resB; cytochrome c biogenesis protein
Leaf1|1170	WP_056776740.1	cds289	OG0006210		
Leaf1|1171	WP_056776744.1	cds292	OG0000222	K02493	hemK; release factor glutamine methyltransferase [EC:2.1.1.297]
Leaf1|1172	WP_056776745.1	cds296			
Leaf1|1173	WP_056776748.1	cds298	OG0002536		
Leaf1|1174	WP_056776751.1	cds300	OG0003130	K03498	trkH; trk system potassium uptake protein
Leaf1|1175	WP_056776756.1	cds303	OG0000546	K02167	betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes
Leaf1|1176	WP_056776759.1	cds304	OG0000140	K22441	paiA; diamine N-acetyltransferase [EC:2.3.1.57]
Leaf1|1177	WP_056776762.1	cds306	OG0000163	K04771	degP; serine protease Do [EC:3.4.21.107]
Leaf1|1178	WP_056776765.1	cds307	OG0000507	K11991	tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
Leaf1|1179	WP_056776767.1	cds309	OG0006211		
Leaf1|1180	WP_056776770.1	cds313			
Leaf1|1181	WP_056776773.1	cds314			
Leaf1|1182	WP_056776776.1	cds315	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf1|1183	WP_056776778.1	cds316	OG0001237	K01247	alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
Leaf1|1184	WP_056776781.1	cds318	OG0000894	K01669	phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
Leaf1|1185	WP_056776785.1	cds319	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
Leaf1|1186	WP_056776788.1	cds321	OG0003619	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf1|1187	WP_056776791.1	cds322	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf1|1188	WP_056776792.1	cds323			
Leaf1|1189	WP_056776795.1	cds327	OG0006212		
Leaf1|1190	WP_056776799.1	cds331	OG0004435		
Leaf1|1191	WP_056776802.1	cds332	OG0003131	K03298	TC.DME; drug/metabolite transporter, DME family
Leaf1|1192	WP_056776804.1	cds333	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
Leaf1|1193	WP_056776807.1	cds334	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf1|1194	WP_056776809.1	cds339	OG0004452	K01803	TPI; triosephosphate isomerase (TIM) [EC:5.3.1.1]
Leaf1|1195	WP_056776818.1	cds342	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf1|1196	WP_056776820.1	cds343	OG0000099	K00074	paaH; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
Leaf1|1197	WP_056776824.1	cds347	OG0000360	K07304	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
Leaf1|1198	WP_056776828.1	cds348	OG0003620		
Leaf1|1199	WP_056776831.1	cds349	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf1|1200	WP_056776835.1	cds350	OG0000083	K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
Leaf1|1201	WP_056776837.1	cds351	OG0004337	K10440	rbsC; ribose transport system permease protein
Leaf1|1202	WP_056776840.1	cds353	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
Leaf1|1203	WP_056776843.1	cds355	OG0000052	K05799	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
Leaf1|1204	WP_056776846.1	cds360			
Leaf1|1205	WP_056776848.1	cds361			
Leaf1|1206	WP_056776851.1	cds362	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf1|1207	WP_056776853.1	cds363	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf1|1208	WP_056776856.1	cds364			
Leaf1|1209	WP_056776858.1	cds365	OG0000568	K03741	arsC2; arsenate reductase (thioredoxin) [EC:1.20.4.4]
Leaf1|1210	WP_056776861.1	cds367	OG0000107	K12132	prkC; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
Leaf1|1211	WP_056776865.1	cds368			
Leaf1|1212	WP_056776873.1	cds373			
Leaf1|1213	WP_056776879.1	cds379	OG0000777	K10117	msmE; raffinose/stachyose/melibiose transport system substrate-binding protein
Leaf1|1214	WP_056776882.1	cds380			
Leaf1|1215	WP_056776885.1	cds381			
Leaf1|1216	WP_056776887.1	cds385	OG0004453		
Leaf1|1217	WP_056776889.1	cds386	OG0000057	K03710	GntR family transcriptional regulator
Leaf1|1218	WP_056776891.1	cds388	OG0002299	K07406	melA; alpha-galactosidase [EC:3.2.1.22]
Leaf1|1219	WP_056776894.1	cds389	OG0001467	K05813	ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein
Leaf1|1220	WP_056776897.1	cds393	OG0001891	K18676	gspK; glucosamine kinase [EC:2.7.1.8]
Leaf1|1221	WP_056776899.1	cds394	OG0005027		
Leaf1|1222	WP_056776903.1	cds395	OG0004454	K21744	tipA; MerR family transcriptional regulator, thiopeptide resistance regulator
Leaf1|1223	WP_056776905.1	cds396			
Leaf1|1224	WP_056776908.1	cds397	OG0002529	K07448	mrr; restriction system protein
Leaf1|1225	WP_056776909.1	cds398	OG0003963		
Leaf1|1226	WP_056776913.1	cds399	OG0000210	K01061	E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
Leaf1|1227	WP_056776915.1	cds401			
Leaf1|1228	WP_056776918.1	cds402	OG0005115		
Leaf1|1229	WP_056776921.1	cds403	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
Leaf1|1230	WP_056776922.1	cds404	OG0000521	K04095	fic; cell filamentation protein
Leaf1|1231	WP_056776925.1	cds405	OG0000261	K00652	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
Leaf1|1232	WP_056776927.1	cds407	OG0003122		
Leaf1|1233	WP_056776936.1	cds411	OG0004455		
Leaf1|1234	WP_056776940.1	cds412			
Leaf1|1235	WP_056776942.1	cds413	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf1|1236	WP_056776945.1	cds414	OG0001988		
Leaf1|1237	WP_056776948.1	cds415	OG0005116	K06893	uncharacterized protein
Leaf1|1238	WP_056776951.1	cds416	OG0006213		
Leaf1|1239	WP_056776954.1	cds417			
Leaf1|1240	WP_056776956.1	cds418			
Leaf1|1241	WP_056776958.1	cds419			
Leaf1|1242	WP_056776961.1	cds420	OG0000990		
Leaf1|1243	WP_056776964.1	cds422	OG0002500		
Leaf1|1244	WP_056776966.1	cds423			
Leaf1|1245	WP_056776970.1	cds425	OG0001979		
Leaf1|1246	WP_056776973.1	cds426	OG0000353	K06988	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]
Leaf1|1247	WP_056776975.1	cds427	OG0000109		
Leaf1|1248	WP_056776977.1	cds428	OG0001571	K01259	pip; proline iminopeptidase [EC:3.4.11.5]
Leaf1|1249	WP_056776979.1	cds429			
Leaf1|1250	WP_056776982.1	cds430			
Leaf1|1251	WP_056776985.1	cds431	OG0006214		
Leaf1|1252	WP_056776987.1	cds433	OG0006215		
Leaf1|1253	WP_056776991.1	cds434	OG0000268	K19267	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
Leaf1|1254	WP_056776995.1	cds435			
Leaf1|1255	WP_056776997.1	cds436	OG0005115		
Leaf1|1256	WP_056777000.1	cds437	OG0000542	K06995	uncharacterized protein
Leaf1|1257	WP_056777005.1	cds439	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
Leaf1|1258	WP_056777009.1	cds441	OG0000064	K09471	puuB; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
Leaf1|1259	WP_056777013.1	cds28	OG0001348	K10947	padR; PadR family transcriptional regulator, regulatory protein PadR
Leaf1|1260	WP_056777016.1	cds29			
Leaf1|1261	WP_056777027.1	cds71			
Leaf1|1262	WP_056777032.1	cds110			
Leaf1|1263	WP_056777034.1	cds122	OG0003958		
Leaf1|1264	WP_056777036.1	cds125	OG0000417	K09017	rutR; TetR/AcrR family transcriptional regulator
Leaf1|1265	WP_056777039.1	cds129	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
Leaf1|1266	WP_056777041.1	cds130	OG0001292	K09858	SEC-C motif domain protein
Leaf1|1267	WP_056777042.1	cds131	OG0000142	K07552	bcr; MFS transporter, DHA1 family, multidrug resistance protein
Leaf1|1268	WP_056777045.1	cds132	OG0001046	K04079	HSP90A; molecular chaperone HtpG
Leaf1|1269	WP_056777053.1	cds175	OG0004456		
Leaf1|1270	WP_056777055.1	cds180	OG0003068		
Leaf1|1271	WP_056777057.1	cds192	OG0002939		
Leaf1|1272	WP_056777060.1	cds193	OG0002806	K01768	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
Leaf1|1273	WP_056777063.1	cds194	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Leaf1|1274	WP_056777071.1	cds217	OG0000490		
Leaf1|1275	WP_056777091.1	cds337	OG0002288	K00863	DAK; triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]
Leaf1|1276	WP_056777093.1	cds345	OG0002046	K07157	uncharacterized protein
Leaf1|1277	WP_056777104.1	cds358	OG0000143	K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein
Leaf1|1278	WP_056777107.1	cds359	OG0002300	K01206	FUCA; alpha-L-fucosidase [EC:3.2.1.51]
Leaf1|1279	WP_056777111.1	cds370	OG0000038	K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein
Leaf1|1280	WP_056777128.1	cds400	OG0003621		
Leaf1|1281	WP_056777130.1	cds421	OG0006216	K00077	panE; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
Leaf1|1282	WP_056777133.1	cds443	OG0002798	K02566	nagD; NagD protein
Leaf1|1283	WP_056777136.1	cds444	OG0003964	K06442	tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
Leaf1|1284	WP_056777141.1	cds446	OG0000945	K03631	recN; DNA repair protein RecN (Recombination protein N)
Leaf1|1285	WP_056777144.1	cds448	OG0000310	K01515	nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
Leaf1|1286	WP_056777146.1	cds449	OG0000148	K03733	xerC; integrase/recombinase XerC
Leaf1|1287	WP_056777152.1	cds453	OG0000112	K06178	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
Leaf1|1288	WP_056777155.1	cds454	OG0000297	K00800	aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
Leaf1|1289	WP_056777159.1	cds458	OG0006217		
Leaf1|1290	WP_056777162.1	cds462			
Leaf1|1291	WP_056777166.1	cds463	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
Leaf1|1292	WP_056777168.1	cds466	OG0000267	K13573	pafC; proteasome accessory factor C
Leaf1|1293	WP_056777171.1	cds468	OG0001463		
Leaf1|1294	WP_056777174.1	cds469	OG0003087	K00274	MAO; monoamine oxidase [EC:1.4.3.4]
Leaf1|1295	WP_056777176.1	cds470	OG0001148		
Leaf1|1296	WP_056777180.1	cds472	OG0001349		
Leaf1|1297	WP_056777183.1	cds476	OG0000034	K01692	paaF; enoyl-CoA hydratase [EC:4.2.1.17]
Leaf1|1298	WP_056777185.1	cds477	OG0005117		
Leaf1|1299	WP_056777189.1	cds479	OG0000036	K02033	ABC.PE.P; peptide/nickel transport system permease protein
Leaf1|1300	WP_056777191.1	cds480	OG0000037	K02034	ABC.PE.P1; peptide/nickel transport system permease protein
Leaf1|1301	WP_056777194.1	cds481	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf1|1302	WP_056777195.1	cds482	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
Leaf1|1303	WP_056777198.1	cds483	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
Leaf1|1304	WP_056777201.1	cds484	OG0000778		
Leaf1|1305	WP_056777203.1	cds485	OG0005117		
Leaf1|1306	WP_056777206.1	cds486	OG0005118	K00054	mvaA; hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]
Leaf1|1307	WP_056777208.1	cds487	OG0000707	K01640	E4.1.3.4; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
Leaf1|1308	WP_056777211.1	cds489	OG0000176		
Leaf1|1309	WP_056777214.1	cds490	OG0000176		
Leaf1|1310	WP_056777217.1	cds491	OG0000219	K01451	hipO; hippurate hydrolase [EC:3.5.1.32]
Leaf1|1311	WP_056777221.1	cds492	OG0000159	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf1|1312	WP_056777224.1	cds493			
Leaf1|1313	WP_056777227.1	cds494			
Leaf1|1314	WP_056777229.1	cds496			
Leaf1|1315	WP_056777232.1	cds497	OG0000114	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
Leaf1|1316	WP_056777234.1	cds499	OG0000073	K02015	ABC.FEV.P; iron complex transport system permease protein
Leaf1|1317	WP_056777236.1	cds500	OG0000527	K02016	ABC.FEV.S; iron complex transport system substrate-binding protein
Leaf1|1318	WP_056777237.1	cds503	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf1|1319	WP_056777240.1	cds506	OG0002379		
Leaf1|1320	WP_056777247.1	cds508	OG0000038	K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein
Leaf1|1321	WP_056777250.1	cds509	OG0001148		
Leaf1|1322	WP_056777253.1	cds516	OG0001234	K04750	phnB; PhnB protein
Leaf1|1323	WP_056777259.1	cds519			
Leaf1|1324	WP_056777262.1	cds520	OG0000912		
Leaf1|1325	WP_056777272.1	cds524	OG0001607		
Leaf1|1326	WP_056777275.1	cds525	OG0000067	K07674	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]
Leaf1|1327	WP_056777277.1	cds527	OG0000493	K01971	ligD; bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]
Leaf1|1328	WP_056777280.1	cds533	OG0000037	K02034	ABC.PE.P1; peptide/nickel transport system permease protein
Leaf1|1329	WP_056777283.1	cds534	OG0000036	K02033	ABC.PE.P; peptide/nickel transport system permease protein
Leaf1|1330	WP_056777289.1	cds536	OG0002301	K09164	uncharacterized protein
Leaf1|1331	WP_056777291.1	cds537	OG0000109		
Leaf1|1332	WP_056777293.1	cds539	OG0004378		
Leaf1|1333	WP_056777295.1	cds540	OG0001119	K04762	hslR; ribosome-associated heat shock protein Hsp15
Leaf1|1334	WP_056777298.1	cds546	OG0003965	K01958	PC; pyruvate carboxylase [EC:6.4.1.1]
Leaf1|1335	WP_056777301.1	cds548	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
Leaf1|1336	WP_056777304.1	cds549	OG0000220	K00884	NAGK; N-acetylglucosamine kinase [EC:2.7.1.59]
Leaf1|1337	WP_056777309.1	cds555	OG0006218		
Leaf1|1338	WP_056777313.1	cds558	OG0006219		
Leaf1|1339	WP_056777316.1	cds562	OG0000740	K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
Leaf1|1340	WP_056777319.1	cds563	OG0000906	K01925	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
Leaf1|1341	WP_056777322.1	cds565	OG0000907	K02563	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
Leaf1|1342	WP_056777326.1	cds567	OG0006220	K03589	ftsQ; cell division protein FtsQ
Leaf1|1343	WP_056777329.1	cds568	OG0000741	K03531	ftsZ; cell division protein FtsZ
Leaf1|1344	WP_056777331.1	cds570	OG0004457	K09772	sepF; cell division inhibitor SepF
Leaf1|1345	WP_056777334.1	cds574	OG0000600	K06180	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
Leaf1|1346	WP_056777337.1	cds576	OG0000661	K00013	hisD; histidinol dehydrogenase [EC:1.1.1.23]
Leaf1|1347	WP_056777339.1	cds577	OG0001445	K07738	nrdR; transcriptional repressor NrdR
Leaf1|1348	WP_056777341.1	cds578	OG0001135	K00254	DHODH; dihydroorotate dehydrogenase [EC:1.3.5.2]
Leaf1|1349	WP_056777343.1	cds580	OG0001732		
Leaf1|1350	WP_056777346.1	cds585	OG0002145		
Leaf1|1351	WP_056777349.1	cds592	OG0003966	K05879	dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]
Leaf1|1352	WP_056777352.1	cds593	OG0000506	K11189	PTS-HPR; phosphocarrier protein
Leaf1|1353	WP_056777356.1	cds596	OG0000226	K03701	uvrA; excinuclease ABC subunit A
Leaf1|1354	WP_056777358.1	cds597	OG0004458		
Leaf1|1355	WP_056777361.1	cds599	OG0006221		
Leaf1|1356	WP_056777362.1	cds600	OG0000548	K07192	FLOT; flotillin
Leaf1|1357	WP_056777365.1	cds601	OG0000152	K01126	E3.1.4.46; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
Leaf1|1358	WP_056777367.1	cds603	OG0001705	K03820	lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
Leaf1|1359	WP_056777368.1	cds608	OG0000267	K13573	pafC; proteasome accessory factor C
Leaf1|1360	WP_056777371.1	cds609			
Leaf1|1361	WP_056777374.1	cds610	OG0006222	K07442	TRM61; tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit [EC:2.1.1.219 2.1.1.220]
Leaf1|1362	WP_056777376.1	cds612	OG0006223		
Leaf1|1363	WP_056777384.1	cds620	OG0000766	K12410	npdA; NAD-dependent deacetylase [EC:3.5.1.-]
Leaf1|1364	WP_056777387.1	cds621	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf1|1365	WP_056777389.1	cds624	OG0002807	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
Leaf1|1366	WP_056777392.1	cds625	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf1|1367	WP_056777399.1	cds628	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf1|1368	WP_056777401.1	cds630	OG0006224		
Leaf1|1369	WP_056777402.1	cds633	OG0002386	K14155	patB; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]
Leaf1|1370	WP_056777405.1	cds637	OG0002808	K09015	sufD; Fe-S cluster assembly protein SufD
Leaf1|1371	WP_056777407.1	cds643	OG0000309	K00616	E2.2.1.2; transaldolase [EC:2.2.1.2]
Leaf1|1372	WP_056777410.1	cds644	OG0000938	K01810	GPI; glucose-6-phosphate isomerase [EC:5.3.1.9]
Leaf1|1373	WP_056777412.1	cds646	OG0006225		
Leaf1|1374	WP_056777415.1	cds647	OG0001447	K01057	PGLS; 6-phosphogluconolactonase [EC:3.1.1.31]
Leaf1|1375	WP_056777418.1	cds650	OG0000943	K01803	TPI; triosephosphate isomerase (TIM) [EC:5.3.1.1]
Leaf1|1376	WP_056777423.1	cds653	OG0000345	K04564	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
Leaf1|1377	WP_056777426.1	cds658	OG0000791	K03702	uvrB; excinuclease ABC subunit B
Leaf1|1378	WP_056777429.1	cds659	OG0000896	K00859	coaE; dephospho-CoA kinase [EC:2.7.1.24]
Leaf1|1379	WP_056777431.1	cds661	OG0000895	K07071	uncharacterized protein
Leaf1|1380	WP_056777434.1	cds662	OG0002091		
Leaf1|1381	WP_056777439.1	cds663	OG0000863	K02335	polA; DNA polymerase I [EC:2.7.7.7]
Leaf1|1382	WP_056777441.1	cds664	OG0001188	K19222	menI; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]
Leaf1|1383	WP_056777445.1	cds666			
Leaf1|1384	WP_056777446.1	cds671	OG0000924	K00265	gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]
Leaf1|1385	WP_056777449.1	cds675	OG0000819	K01609	trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
Leaf1|1386	WP_056777451.1	cds676	OG0006226		
Leaf1|1387	WP_056777454.1	cds677	OG0006227		
Leaf1|1388	WP_056777457.1	cds678	OG0000342	K11755	hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]
Leaf1|1389	WP_056777460.1	cds679	OG0000744	K02500	hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
Leaf1|1390	WP_056777463.1	cds682	OG0000820	K01783	rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
Leaf1|1391	WP_056777467.1	cds685	OG0000922	K04066	priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
Leaf1|1392	WP_056777469.1	cds686	OG0000827	K00789	metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
Leaf1|1393	WP_056777473.1	cds691	OG0000674	K01956	carA; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
