	avr_Col	avr_Kb	avr_FC	avr_DEG	OG	KO.id	KO.description
PSPTO_1765	11.4972102894978	12.3470755233136	-0.8498652338158	nonDEG	OG0000553	K02356	efp; elongation factor P
PSPTO_1766	5.51937724363462	3.09758297407669	2.42179426955793	up	OG0000097	K01066	aes; acetyl esterase [EC:3.1.1.-]
PSPTO_1767	6.40794430109181	3.17250379545549	3.23544050563632	up	OG0000430		
PSPTO_1768	5.01080413056789	6.11993911741318	-1.10913498684529	down	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
PSPTO_1769	3.23364134473181	3.7426577283095	-0.50901638357769	nonDEG	OG0003385	K07090	uncharacterized protein
PSPTO_1770	4.82981751890438	3.5880652099822	1.24175230892218	up	OG0000254		
PSPTO_1772	8.4269892417922	8.39716047510512	0.0298287666870802	nonDEG	OG0002191	K01626	E2.5.1.54; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
PSPTO_1773	6.08528360507929	6.52772800365361	-0.442444398574319	nonDEG	OG0001550	K00797	speE; spermidine synthase [EC:2.5.1.16]
PSPTO_1774	9.30609997404147	7.80581073474083	1.50028923930064	up			
PSPTO_1775	10.8935034972571	9.32109864877332	1.57240484848378	up	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
PSPTO_1776	3.18655568835876	4.60530569511251	-1.41875000675375	down	OG0001423	K15777	DOPA; 4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]
PSPTO_1777	2.73141731396129	1.69564267585705	1.03577463810424	nonDEG	OG0002684	K00569	TPMT; thiopurine S-methyltransferase [EC:2.1.1.67]
PSPTO_1778	9.93402331901394	9.11159081661271	0.822432502401231	nonDEG	OG0000884	K03799	htpX; heat shock protein HtpX [EC:3.4.24.-]
PSPTO_1779	9.07768991373215	9.55487297256593	-0.477183058833779	nonDEG	OG0001296	K14260	alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]
PSPTO_1780	6.17951506331424	5.58333062186566	0.59618444144858	nonDEG	OG0000470	K07305	msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
PSPTO_1781	3.94050674610867	3.8696965062961	0.0708102398125701	nonDEG	OG0000181	K00432	gpx; glutathione peroxidase [EC:1.11.1.9]
PSPTO_1782	7.97475573043577	8.1117379748168	-0.13698224438103	nonDEG	OG0000076	K07678	barA; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
PSPTO_1783	6.5321764990826	6.18344316691348	0.34873333216912	nonDEG	OG0002427	K06923	uncharacterized protein
PSPTO_1784	3.1122773157301	3.61144971316372	-0.49917239743362	nonDEG	OG0001424	K08968	msrC; L-methionine (R)-S-oxide reductase [EC:1.8.4.14]
PSPTO_1785	8.17863370713658	9.9250416405936	-1.74640793345702	down	OG0003394		
PSPTO_1786	2.94310189609785	2.49320371221868	0.44989818387917	nonDEG	OG0000536	K06911	uncharacterized protein
PSPTO_1787	4.72151378152849	5.55977646203615	-0.83826268050766	nonDEG	OG0000006		
PSPTO_1788	3.68359439638403	4.77651187043755	-1.09291747405352	down	OG0000135	K15553	ssuA; sulfonate transport system substrate-binding protein
PSPTO_1789	4.67310118950994	4.83787671271945	-0.16477552320951	nonDEG	OG0003659	K08351	bisC; biotin/methionine sulfoxide reductase [EC:1.-.-.-]
PSPTO_1790	2.31467810633103	3.53800735948742	-1.22332925315639	nonDEG	OG0002608		
PSPTO_1791	4.01032889841338	4.86291435501845	-0.852585456605071	nonDEG	OG0000135	K15553	ssuA; sulfonate transport system substrate-binding protein
PSPTO_1792	4.22522042927114	3.61349889528811	0.61172153398303	nonDEG	OG0002609		
PSPTO_1793	2.77733580246949	1.29848911791761	1.47884668455188	nonDEG	OG0002919		
PSPTO_1794	5.85933382558849	5.94500320073859	-0.0856693751500996	nonDEG	OG0003278		
PSPTO_1795	4.10181739414661	4.76487048571952	-0.66305309157291	nonDEG	OG0000124	K04091	ssuD; alkanesulfonate monooxygenase [EC:1.14.14.5]
PSPTO_1796	1.11236639787755	1.3761420354692	-0.26377563759165	nonDEG	OG0000125	K15554	ssuC; sulfonate transport system permease protein
PSPTO_1797	2.49252667814021	2.82409643710074	-0.33156975896053	nonDEG	OG0001659	K15555	ssuB; sulfonate transport system ATP-binding protein [EC:3.6.3.-]
PSPTO_1798	6.05780558401536	5.70202774246202	0.35577784155334	nonDEG	OG0002591	K07401	selenoprotein W-related protein
PSPTO_1799	4.95209419099426	3.40108441082482	1.55100978016944	nonDEG	OG0001746		
PSPTO_1800	3.66047204376885	5.63387964679864	-1.97340760302979	down	OG0002052		
PSPTO_1801	6.94007377189464	7.17635649753542	-0.23628272564078	nonDEG	OG0002490	K03498	trkH; trk system potassium uptake protein
PSPTO_1802	6.44335568355282	5.86437070053067	0.57898498302215	nonDEG	OG0001111		
PSPTO_1803	7.73997052371109	7.28968388345305	0.45028664025804	nonDEG	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
PSPTO_1805	9.08717109693113	5.03721765604871	4.04995344088242	up	OG0003514		
PSPTO_1806	5.47711721361807	6.3747172465101	-0.89760003289203	nonDEG	OG0002748	K07662	cpxR; two-component system, OmpR family, response regulator CpxR
PSPTO_1807	2.93995178762619	4.35781693239687	-1.41786514477068	down	OG0004345		
PSPTO_1808	3.5655754814566	5.65220109509456	-2.08662561363796	down	OG0001710	K09780	uncharacterized protein
PSPTO_1809	9.15753505822155	10.0982400297206	-0.94070497149905	nonDEG	OG0002254	K06190	ispZ; intracellular septation protein
PSPTO_1810	7.59284023411016	7.82737996036445	-0.234539726254289	nonDEG	OG0001709	K07053	E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]
PSPTO_1811	6.19824290879549	6.38314457855116	-0.18490166975567	nonDEG	OG0000278	K07566	tsaC; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]
PSPTO_1812	5.66321324744052	6.14851448610517	-0.48530123866465	nonDEG	OG0001326	K05896	scpA; segregation and condensation protein A
PSPTO_1813	4.62819807360697	4.53156232968035	0.0966357439266199	nonDEG	OG0001325	K06024	scpB; segregation and condensation protein B
PSPTO_1814	3.44518898527868	4.43414380301111	-0.98895481773243	nonDEG	OG0000630	K06938	uncharacterized protein
PSPTO_1815	8.1813719665657	7.50046793346765	0.68090403309805	nonDEG	OG0000112	K06178	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
PSPTO_1817	5.75923188985301	5.43344219264187	0.32578969721114	nonDEG	OG0000029	K16235	mmuP; S-methylmethionine transporter
PSPTO_1818	6.17469403858969	6.16706723228555	0.00762680630414003	nonDEG	OG0001324	K15034	yaeJ; ribosome-associated protein
PSPTO_1819	4.66824401284134	4.31735596777905	0.35088804506229	nonDEG	OG0000494		
PSPTO_1820	7.12537789970882	7.98563546199352	-0.8602575622847	nonDEG	OG0003879		
PSPTO_1821	5.20936072209554	7.43693955195012	-2.22757882985458	down	OG0001747	K01724	PCBD; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
PSPTO_1822	5.87152706191177	7.22823712465825	-1.35671006274648	down	OG0002116	K00500	phhA; phenylalanine-4-hydroxylase [EC:1.14.16.1]
PSPTO_1823	3.87771608790482	4.85092082272467	-0.97320473481985	nonDEG	OG0003238	K03721	tyrR; transcriptional regulator of aroF, aroG, tyrA and aromatic amino acid transport
PSPTO_1824	5.37778768701136	5.9821222373523	-0.60433455034094	nonDEG	OG0001312		
PSPTO_1825	8.15223469278477	10.3315492076435	-2.17931451485873	down	OG0000184	K01895	ACSS; acetyl-CoA synthetase [EC:6.2.1.1]
PSPTO_1826	8.5400176971812	9.15593138435601	-0.61591368717481	nonDEG	OG0000062	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
PSPTO_1827	4.80550228450589	4.85725217822794	-0.0517498937220502	nonDEG	OG0000362	K10016	hisQ; histidine transport system permease protein
PSPTO_1828	5.81117126187676	6.87738772275143	-1.06621646087467	down	OG0000486	K10023	aotM; arginine/ornithine transport system permease protein
PSPTO_1829	6.23510930970101	6.68901096191888	-0.45390165221787	nonDEG	OG0001036	K06987	uncharacterized protein
PSPTO_1830	5.84368428070778	5.7648617099794	0.0788225707283798	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_1831	5.9679853388357	6.93795169147946	-0.969966352643761	nonDEG	OG0003083	K21825	argR; AraC family transcriptional regulator, L-arginine-responsive activator
PSPTO_1832	9.19197778758971	9.51455035276655	-0.32257256517684	nonDEG	OG0000162	K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
PSPTO_1833	7.16641529945686	9.41591865945643	-2.24950335999957	down	OG0002510	K00673	astA; arginine N-succinyltransferase [EC:2.3.1.109]
PSPTO_1834	6.66608218538978	7.86673524425347	-1.20065305886369	down	OG0001861	K00673	astA; arginine N-succinyltransferase [EC:2.3.1.109]
PSPTO_1835	6.63403587762881	7.99398997384625	-1.35995409621744	down	OG0002511	K06447	astD; succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71]
PSPTO_1836	7.09234130165196	9.28313094907084	-2.19078964741888	down	OG0002512	K01484	astB; succinylarginine dihydrolase [EC:3.5.3.23]
PSPTO_1838	5.51149005552166	5.96292293496185	-0.45143287944019	nonDEG	OG0002270	K05526	astE; succinylglutamate desuccinylase [EC:3.5.1.96]
PSPTO_1839	7.76138056035277	8.08145193879334	-0.320071378440569	nonDEG	OG0003548	K00794	ribH; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
PSPTO_1840	7.43400924580678	8.01935572529548	-0.5853464794887	nonDEG			
PSPTO_1841	8.15731075348535	8.12122680957722	0.03608394390813	nonDEG	OG0002513	K01620	ltaE; threonine aldolase [EC:4.1.2.48]
PSPTO_1842	9.33679250034576	8.56955478228701	0.76723771805875	nonDEG	OG0000985	K01872	AARS; alanyl-tRNA synthetase [EC:6.1.1.7]
PSPTO_1843	7.79718533452497	7.64200612016774	0.15517921435723	nonDEG	OG0000407	K00928	lysC; aspartate kinase [EC:2.7.2.4]
PSPTO_1844	4.23861080836761	3.90968560193585	0.32892520643176	nonDEG	OG0000411	K03563	csrA; carbon storage regulator
PSPTO_1845	1.88961569595502	3.67729733634765	-1.78768164039263	nonDEG	OG0005211		
PSPTO_1846	5.6535859159028	5.89045106634463	-0.23686515044183	nonDEG	OG0000687	K06213	mgtE; magnesium transporter
PSPTO_1847	9.95551501282712	11.8908527457944	-1.93533773296728	down	OG0003549		
PSPTO_1849	6.60554846846401	5.56314629670659	1.04240217175742	up	OG0004366		
PSPTO_1850	6.07769335181803	5.77567256663691	0.30202078518112	nonDEG	OG0001277	K21498	higA-1; antitoxin HigA-1
PSPTO_1851	7.50449234891332	7.44989661672625	0.05459573218707	nonDEG	OG0001277	K21498	higA-1; antitoxin HigA-1
PSPTO_1852	6.45078017805688	6.38487474039972	0.0659054376571602	nonDEG	OG0000103	K22044	ybiO; moderate conductance mechanosensitive channel
PSPTO_1853	2.46638839535614	1.80315515160892	0.66323324374722	nonDEG			
PSPTO_1854	5.49673316918037	5.34737567193758	0.14935749724279	nonDEG	OG0003779		
PSPTO_1855	5.25367427725535	5.09668702830105	0.156987248954301	nonDEG	OG0003305	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
PSPTO_1856	4.52088941473945	6.02623358480922	-1.50534417006977	down	OG0000020	K07506	AraC family transcriptional regulator
PSPTO_1857	4.67385473819593	4.3350885240877	0.338766214108229	nonDEG	OG0000020	K07506	AraC family transcriptional regulator
PSPTO_1858	6.43014621669099	5.00682118839458	1.42332502829641	up	OG0003589		
PSPTO_1859	4.69700431121774	4.57395290286388	0.12305140835386	nonDEG	OG0000182		
PSPTO_1860	3.14873891969552	3.23327565122372	-0.0845367315282002	nonDEG	OG0004855		
PSPTO_1861	1.00153530709657	2.78555097612737	-1.7840156690308	nonDEG	OG0000150		
PSPTO_1862	2.26106330206835	2.29662456384105	-0.0355612617726999	nonDEG	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
PSPTO_1863	3.15885731319221	0.690485706619554	2.46837160657266	nonDEG	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
PSPTO_1864	3.15987754900206	2.8954055998984	0.26447194910366	nonDEG	OG0000277	K07124	uncharacterized protein
PSPTO_1865	5.906214540692	6.06181219457947	-0.15559765388747	nonDEG	OG0000129	K10680	nemA; N-ethylmaleimide reductase [EC:1.-.-.-]
PSPTO_1866	2.95877677905437	4.02131077311435	-1.06253399405998	nonDEG	OG0002547		
PSPTO_1868	4.49842004626027	5.03128307397756	-0.532863027717291	nonDEG	OG0006894	K00808	hss; homospermidine synthase [EC:2.5.1.44]
PSPTO_1870	6.31208281087747	5.46821757532276	0.84386523555471	nonDEG	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
PSPTO_1871	2.87030519630643	3.47167696865335	-0.60137177234692	nonDEG	OG0001355	K03457	TC.NCS1; nucleobase:cation symporter-1, NCS1 family
PSPTO_1873	4.38155757078677	3.52466727470595	0.85689029608082	nonDEG	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
PSPTO_1874	5.30520074755927	6.15094583144728	-0.84574508388801	nonDEG	OG0002583	K16841	hpxA; allantoin racemase [EC:5.1.99.3]
PSPTO_1875	3.93400643371993	0.0495455049682852	3.88446092875164	nonDEG	OG0000228	K00148	fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]
PSPTO_1876	2.04020871008029	2.84579704444591	-0.80558833436562	nonDEG			
PSPTO_1879	6.84782959669584	9.04351535210802	-2.19568575541218	down	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
PSPTO_1880	1.98665431889061	2.44698870668236	-0.46033438779175	nonDEG	OG0000127	K00020	mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
PSPTO_1881	3.01373569821371	2.69809500669525	0.31564069151846	nonDEG	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
PSPTO_1882	3.21097179772073	3.55597689108067	-0.34500509335994	nonDEG	OG0000219	K01451	hipO; hippurate hydrolase [EC:3.5.1.32]
PSPTO_1883	3.56208445412887	4.25838610205574	-0.69630164792687	nonDEG	OG0000024	K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
PSPTO_1884	6.01524127982062	1.82610061882462	4.189140660996	up	OG0005795	K09190	uncharacterized protein
PSPTO_1885	4.83549673010915	2.63347726092636	2.20201946918279	up	OG0004499		
PSPTO_1886	8.44233536464586	6.69018755398257	1.75214781066329	up	OG0000339	K01752	E4.3.1.17; L-serine dehydratase [EC:4.3.1.17]
PSPTO_1887	5.63906018495604	5.5561551229441	0.0829050620119398	nonDEG	OG0000024	K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
PSPTO_1888	2.32854701992254	2.76385065273589	-0.43530363281335	nonDEG	OG0005691		
PSPTO_1889	2.68684755866478	3.78183378217368	-1.0949862235089	nonDEG	OG0001952		
PSPTO_1890	2.68933205241765	3.40173963551526	-0.71240758309761	nonDEG	OG0000520	K07250	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]
PSPTO_1891	3.58784600993047	2.41269004428649	1.17515596564398	nonDEG	OG0001698	K00128	ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
PSPTO_1892	3.05488510064999	4.2969026829565	-1.24201758230651	nonDEG	OG0000064	K09471	puuB; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
PSPTO_1893	5.22158139327902	6.14535078942759	-0.92376939614857	nonDEG	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
PSPTO_1894	4.96300269257448	6.19448086650212	-1.23147817392764	down	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
PSPTO_1895	3.94337488109179	0.112069555188276	3.83130532590351	up	OG0004360		
PSPTO_1896	3.81423478989309	1.87174313458775	1.94249165530534	nonDEG	OG0004361		
PSPTO_1897	4.40946142459573	1.57363000016953	2.8358314244262	up	OG0002065		
PSPTO_1898	2.23949937266531	1.80254469979384	0.43695467287147	nonDEG	OG0004362		
PSPTO_1899	5.31015547329481	4.64462279641425	0.66553267688056	nonDEG	OG0000359	K01002	mdoB; phosphoglycerol transferase [EC:2.7.8.20]
PSPTO_1900	4.14790199174435	5.62245353459268	-1.47455154284833	down			
PSPTO_1901	4.5248053564868	4.88308967926266	-0.358284322775861	nonDEG	OG0001454	K07215	pigA; heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]
PSPTO_1902	7.1494070416437	7.89166354835933	-0.74225650671563	nonDEG	OG0000382		
PSPTO_1904	1.7021726701611	3.096566290268	-1.3943936201069	nonDEG	OG0004512		
PSPTO_1905	2.27858192507146	2.43847453460074	-0.15989260952928	nonDEG			
PSPTO_1906	5.26645174642621	5.46214970739436	-0.19569796096815	nonDEG	OG0000080		
PSPTO_1907	3.6916240964663	3.8633742927803	-0.171750196314	nonDEG	OG0001809	K00481	pobA; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]
PSPTO_1908	3.70078038149249	4.08729483670681	-0.38651445521432	nonDEG	OG0000094	K18954	pobR; AraC family transcriptional regulator, transcriptional activator of pobA
PSPTO_1909	9.54166947616536	8.74978830347321	0.79188117269215	nonDEG	OG0002425	K06966	ppnN; pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]
PSPTO_1910	9.31859736710967	8.84874807533457	0.4698492917751	nonDEG	OG0004523	K07184	ygiM; SH3 domain protein
PSPTO_1911	4.96828135962026	5.42328911532935	-0.45500775570909	nonDEG	OG0003942		
PSPTO_1912	1.98093783610905	3.45718662045186	-1.47624878434281	nonDEG	OG0003590		
PSPTO_1913	3.57418587668861	3.5586918565525	0.01549402013611	nonDEG			
PSPTO_1914	2.55125062956999	1.29468224561496	1.25656838395503	nonDEG	OG0005390		
PSPTO_1915	3.93771154242453	1.92470559378168	2.01300594864285	nonDEG	OG0000121	K00661	maa; maltose O-acetyltransferase [EC:2.3.1.79]
PSPTO_1916	5.94378042204052	5.96050968303598	-0.0167292609954597	nonDEG	OG0000180	K00648	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
PSPTO_1917	4.97199691531436	5.31710599971368	-0.345109084399319	nonDEG	OG0000248	K08151	tetA; MFS transporter, DHA1 family, tetracycline resistance protein
PSPTO_1918	6.79808897935298	7.31834042898029	-0.52025144962731	nonDEG	OG0001129	K20444	rfbC; O-antigen biosynthesis protein [EC:2.4.1.-]
PSPTO_1919	3.63263996859869	4.57127492200292	-0.93863495340423	nonDEG	OG0001726		
PSPTO_1920	6.86731171611789	6.90845498561965	-0.0411432695017595	nonDEG	OG0000211	K02805	wecE; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]
PSPTO_1921	6.65215577643237	6.88212983813327	-0.2299740617009	nonDEG	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]
PSPTO_1922	6.4472181761149	6.5471318433592	-0.0999136672442997	nonDEG	OG0001862	K08219	UMF2; MFS transporter, UMF2 family, putative MFS family transporter protein
PSPTO_1923	6.5258251943607	7.42901360177584	-0.90318840741514	nonDEG	OG0002067	K21087	ycgR; flagellar brake protein
PSPTO_1924	5.23819808106937	6.37734530583773	-1.13914722476836	down	OG0003550	K02399	flgN; flagella synthesis protein FlgN
PSPTO_1925	7.37256355983596	7.72547756239221	-0.35291400255625	nonDEG	OG0001863	K02398	flgM; negative regulator of flagellin synthesis FlgM
PSPTO_1926	5.19242549276925	6.52280038417685	-1.3303748914076	down	OG0002068	K02386	flgA; flagella basal body P-ring formation protein FlgA
PSPTO_1927	5.68023006314386	5.59250239026	0.0877276728838599	nonDEG	OG0000445	K03415	cheV; two-component system, chemotaxis family, chemotaxis protein CheV
PSPTO_1928	5.17592206297605	6.41334477676419	-1.23742271378814	down	OG0000312	K00575	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
PSPTO_1930	4.50324234610093	3.90053542449914	0.60270692160179	nonDEG	OG0007115	K01725	cynS; cyanate lyase [EC:4.2.1.104]
PSPTO_1931	1.24989663860172	2.89815516637774	-1.64825852777602	down	OG0002621	K09958	uncharacterized protein
PSPTO_1933	5.78811064956865	7.06857728901875	-1.2804666394501	down	OG0001598	K02387	flgB; flagellar basal-body rod protein FlgB
PSPTO_1934	5.51477435931547	5.50275178301716	0.0120225762983095	nonDEG	OG0001599	K02388	flgC; flagellar basal-body rod protein FlgC
PSPTO_1935	4.5466984396254	5.2039533195737	-0.6572548799483	nonDEG	OG0001600	K02389	flgD; flagellar basal-body rod modification protein FlgD
PSPTO_1936	8.2367771614427	8.68162882373538	-0.444851662292681	nonDEG	OG0001601	K02390	flgE; flagellar hook protein FlgE
PSPTO_1937	1.59461632033448	3.61813808600132	-2.02352176566684	down	OG0001601	K02390	flgE; flagellar hook protein FlgE
PSPTO_1939	6.92241954202602	6.85012624674943	0.07229329527659	nonDEG	OG0001748	K02391	flgF; flagellar basal-body rod protein FlgF
PSPTO_1940	8.86995766583283	7.84852944748597	1.02142821834686	nonDEG	OG0001253	K02392	flgG; flagellar basal-body rod protein FlgG
PSPTO_1941	5.46070157709924	4.52779354596687	0.93290803113237	nonDEG	OG0001930	K02393	flgH; flagellar L-ring protein precursor FlgH
PSPTO_1942	5.12584491940005	5.70499581671115	-0.579150897311099	nonDEG	OG0001931	K02394	flgI; flagellar P-ring protein precursor FlgI
