	MM_Col	MM_Kb	MM_FC	MM_DEG	OG	KO.id	KO.description
PSPTO_1395	7.37545377619951	0.0585521520448285	7.31690162415468	up	OG0005900	K03226	yscR; type III secretion protein R
PSPTO_1396	6.54983196737988	0.294087856799381	6.2557441105805	up	OG0005899	K03225	yscQ; type III secretion protein Q
PSPTO_1397	7.68488499892309	0.328026064318362	7.35685893460473	up			
PSPTO_1398	8.80183416005067	2.77335993973599	6.02847422031468	up			
PSPTO_1399	9.83800645374252	2.29214156617261	7.54586488756991	up			
PSPTO_1400	7.92904010597167	2.09869764920578	5.83034245676589	up	OG0001255	K02412	fliI; flagellum-specific ATP synthase [EC:3.6.3.50]
PSPTO_1401	9.4442035606917	3.59816435914807	5.84603920154363	up	OG0005898	K03220	yscD; type III secretion protein D
PSPTO_1402	9.67521603441386	4.23440177419882	5.44081426021504	up	OG0001138	K02400	flhA; flagellar biosynthesis protein FlhA
PSPTO_1403	10.1821296616067	3.667504418891	6.5146252427157	up	OG0005897	K04058	yscW; type III secretion protein W
PSPTO_1404	10.495432668483	4.48948175379006	6.00595091469294	up	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
PSPTO_1405	10.6996382716863	5.47778950056591	5.22184877112039	up			
PSPTO_1406	8.67876545851429	3.72510745227081	4.95365800624348	up	OG0002060		
PSPTO_1407	2.84134705431313	3.47323208888504	-0.63188503457191	nonDEG	OG0000179	K07481	transposase
PSPTO_1408	6.49532495464775	0.373644360700257	6.12168059394749	up			
PSPTO_1409	8.02328025398116	5.86309879566701	2.16018145831415	up	OG0007700		
PSPTO_1410	8.97949190764225	8.46281096119371	0.51668094644854	nonDEG			
PSPTO_1411	5.74828568883121	7.24686972076036	-1.49858403192915	down			
PSPTO_1412	7.39281861831925	7.92597217741886	-0.53315355909961	nonDEG	OG0001227	K07568	queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
PSPTO_1413	6.00731369097078	6.46299673236061	-0.45568304138983	nonDEG	OG0001116	K00773	tgt; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
PSPTO_1414	6.38726543632319	6.98362684709492	-0.596361410771729	nonDEG	OG0000979	K03210	yajC; preprotein translocase subunit YajC
PSPTO_1415	6.6186700852806	7.26587295201274	-0.647202866732139	nonDEG	OG0001587	K03072	secD; preprotein translocase subunit SecD
PSPTO_1416	6.98703468569083	8.05892587776533	-1.0718911920745	down	OG0001226	K03074	secF; preprotein translocase subunit SecF
PSPTO_1417	8.50865680726422	8.28109388573705	0.22756292152717	nonDEG	OG0002259		
PSPTO_1419	8.2437001557486	8.88851420025019	-0.64481404450159	nonDEG	OG0000479	K01092	E3.1.3.25; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
PSPTO_1420	3.68128245984267	4.79759596584983	-1.11631350600716	down	OG0001717	K15396	trmJ; tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200]
PSPTO_1421	5.59787898222868	6.44429322708086	-0.84641424485218	nonDEG	OG0000355	K00640	cysE; serine O-acetyltransferase [EC:2.3.1.30]
PSPTO_1422	6.92375877092144	7.44269585618371	-0.51893708526227	nonDEG	OG0000218	K13643	iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
PSPTO_1423	7.90718197201594	8.32332275929654	-0.416140787280599	nonDEG	OG0000281	K04487	iscS; cysteine desulfurase [EC:2.8.1.7]
PSPTO_1424	5.46022326637393	5.45003708491666	0.0101861814572697	nonDEG	OG0001586	K04488	iscU; nitrogen fixation protein NifU and related proteins
PSPTO_1425	5.16906814864651	5.29313540129994	-0.12406725265343	nonDEG	OG0000276	K13628	iscA; iron-sulfur cluster assembly protein
PSPTO_1426	4.52549434599166	5.54665059395942	-1.02115624796776	down	OG0002497	K04082	hscB; molecular chaperone HscB
PSPTO_1427	6.28786356499374	6.71390910929912	-0.42604554430538	nonDEG	OG0000348	K04043	dnaK; molecular chaperone DnaK
PSPTO_1428	5.07355246085336	5.80728707502645	-0.733734614173089	nonDEG	OG0001457	K04755	fdx; ferredoxin, 2Fe-2S
PSPTO_1429	4.5527796411377	5.3362948525871	-0.7835152114494	nonDEG	OG0002496		
PSPTO_1430	8.00613814973719	9.44020259259906	-1.43406444286187	down	OG0000978	K00940	ndk; nucleoside-diphosphate kinase [EC:2.7.4.6]
PSPTO_1431	6.69224467855707	7.60614485674096	-0.913900178183891	nonDEG	OG0001115	K06941	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
PSPTO_1432	6.26419379608086	6.97460380520992	-0.710410009129061	nonDEG	OG0000217	K02656	pilF; type IV pilus assembly protein PilF
PSPTO_1433	7.40083298802569	7.34946586972868	0.0513671182970104	nonDEG	OG0001716	K15539	rodZ; cytoskeleton protein RodZ
PSPTO_1434	7.39183121674989	7.66091061004635	-0.26907939329646	nonDEG	OG0001225	K03526	gcpE; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
PSPTO_1435	8.21970652522023	8.77704947512488	-0.557342949904649	nonDEG	OG0000765	K01892	HARS; histidyl-tRNA synthetase [EC:6.1.1.21]
PSPTO_1436	6.59617210870441	7.00823412389383	-0.41206201518942	nonDEG	OG0002061		
PSPTO_1437	6.65681298775672	7.30506594273106	-0.64825295497434	nonDEG	OG0001456	K17713	bamB; outer membrane protein assembly factor BamB
PSPTO_1438	6.996189405621	7.00939933001319	-0.0132099243921902	nonDEG	OG0000977	K03977	engA; GTPase
PSPTO_1440	9.82662076066126	10.0925732700107	-0.265952509349439	nonDEG	OG0000683	K14287	ybdL; methionine transaminase [EC:2.6.1.88]
PSPTO_1441	5.17127025331062	4.82448452896018	0.346785724350441	nonDEG	OG0000095	K13566	NIT2; omega-amidase [EC:3.5.1.3]
PSPTO_1443	6.78069818454078	7.23512454003173	-0.45442635549095	nonDEG	OG0003297	K01003	bcpA; oxaloacetate decarboxylase [EC:4.1.1.112]
PSPTO_1444	9.94299251114142	10.5677855881568	-0.624793077015381	nonDEG	OG0000682	K01649	leuA; 2-isopropylmalate synthase [EC:2.3.3.13]
PSPTO_1445	6.73126160739366	7.05775446638908	-0.326492858995421	nonDEG	OG0000130	K06194	nlpD; lipoprotein NlpD
PSPTO_1446	7.15263308545209	7.25064422140148	-0.09801113594939	nonDEG	OG0001224	K03601	xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
PSPTO_1448	6.18138533655898	6.98018593100285	-0.798800594443869	nonDEG	OG0003529		
PSPTO_1449	8.44772267333618	8.67933436699408	-0.2316116936579	nonDEG	OG0000976	K00088	IMPDH; IMP dehydrogenase [EC:1.1.1.205]
PSPTO_1450	7.25505712261702	7.38771997702437	-0.13266285440735	nonDEG	OG0000975	K01951	guaA; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
PSPTO_1451	8.38856368281946	8.12957550133268	0.25898818148678	nonDEG	OG0002574		
PSPTO_1452	5.12758740268123	4.49156845613513	0.6360189465461	nonDEG			
PSPTO_1453	6.74357399795759	6.12905165666551	0.61452234129208	nonDEG	OG0003530	K00692	sacB; levansucrase [EC:2.4.1.10]
PSPTO_1454	3.60865670875844	3.4817637850672	0.12689292369124	nonDEG	OG0000337	K01273	DPEP; membrane dipeptidase [EC:3.4.13.19]
PSPTO_1455	5.12670246048028	6.0756072142032	-0.948904753722919	nonDEG	OG0002818		
PSPTO_1456	6.90009516542814	6.68719625792116	0.21289890750698	nonDEG	OG0000429	K14588	cueO; blue copper oxidase
PSPTO_1457	3.47330588869451	2.40905910151042	1.06424678718409	nonDEG	OG0000507	K11991	tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
PSPTO_1458	6.88003289258583	7.79604707421344	-0.91601418162761	nonDEG	OG0002495	K18691	mltF; membrane-bound lytic murein transglycosylase F [EC:4.2.2.-]
PSPTO_1459	9.70080193940373	10.1007737937491	-0.39997185434537	nonDEG	OG0000516	K01952	purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
PSPTO_1460	0.963127613645897	2.00588565137786	-1.04275803773196	nonDEG	OG0001585		
PSPTO_1461	6.65174126391231	6.44059775262302	0.21114351128929	nonDEG	OG0001855		
PSPTO_1462	6.85617512537844	6.6038817859853	0.25229333939314	nonDEG	OG0000406		
PSPTO_1464	8.04874073476412	7.38987545591939	0.65886527884473	nonDEG	OG0001223		
PSPTO_1465	7.22892517506083	6.93570579521411	0.29321937984672	nonDEG	OG0000373		
PSPTO_1466	4.99573385012219	4.72098182498939	0.2747520251328	nonDEG	OG0000630	K06938	uncharacterized protein
PSPTO_1467	4.06340502518094	4.36481333101775	-0.30140830583681	nonDEG	OG0003525	K09125	uncharacterized protein
PSPTO_1468	6.9001409152154	7.09742520540956	-0.19728429019416	nonDEG	OG0001854	K08289	purT; phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]
PSPTO_1469	5.33419013740279	5.13815868941481	0.19603144798798	nonDEG	OG0000017	K03762	proP; MFS transporter, MHS family, proline/betaine transporter
PSPTO_1470	7.53758271371952	8.55647791648061	-1.01889520276109	down	OG0002752		
PSPTO_1471	7.08826513055528	7.90947649467849	-0.82121136412321	nonDEG	OG0001853	K02497	hemX; HemX protein
PSPTO_1472	6.63807168861432	6.94738569395856	-0.309314005344239	nonDEG	OG0000974	K03106	SRP54; signal recognition particle subunit SRP54 [EC:3.6.5.4]
PSPTO_1473	10.6492553650992	11.5765084839623	-0.927253118863099	nonDEG	OG0001114	K02959	RP-S16; small subunit ribosomal protein S16
PSPTO_1474	9.31701199423851	10.250720028053	-0.93370803381449	nonDEG	OG0000973	K02860	rimM; 16S rRNA processing protein RimM
PSPTO_1475	8.57010018031576	9.04535232753632	-0.475252147220559	nonDEG	OG0000972	K00554	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
PSPTO_1476	7.08960461794635	7.86848275798664	-0.77887814004029	nonDEG	OG0000971	K02884	RP-L19; large subunit ribosomal protein L19
PSPTO_1478	4.20757097991274	4.39728950639022	-0.18971852647748	nonDEG	OG0000148	K03733	xerC; integrase/recombinase XerC
PSPTO_1479	6.28852676011398	6.66931597983478	-0.3807892197208	nonDEG	OG0001584	K03981	dsbC; thiol:disulfide interchange protein DsbC [EC:5.3.4.1]
PSPTO_1480	6.60328940470046	6.72508943397034	-0.12180002926988	nonDEG	OG0000639	K00003	hom; homoserine dehydrogenase [EC:1.1.1.3]
PSPTO_1481	8.33599256892757	8.68276389770068	-0.34677132877311	nonDEG	OG0001156	K01733	thrC; threonine synthase [EC:4.2.3.1]
PSPTO_1482	4.61092223615225	5.99239361340928	-1.38147137725703	down	OG0001041	K07679	evgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
PSPTO_1483	3.9592624363629	3.84650565700654	0.11275677935636	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_1484	4.26102309045459	4.41534358998194	-0.154320499527349	nonDEG	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
PSPTO_1485	6.33195515861555	5.61043475801742	0.72152040059813	nonDEG	OG0003524		
PSPTO_1486	4.99947949744247	5.06073438943676	-0.0612548919942899	nonDEG	OG0003885		
PSPTO_1487	5.53532740125617	5.71880357209363	-0.183476170837459	nonDEG	OG0002059		
PSPTO_1488	5.6202576160415	5.39144670253095	0.22881091351055	nonDEG	OG0001113	K07462	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
PSPTO_1489	6.61551504459315	5.9902749156866	0.62524012890655	nonDEG	OG0000300	K00354	E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]
PSPTO_1490	6.32867566543728	6.47757535168547	-0.14889968624819	nonDEG	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
PSPTO_1491	4.39572289109468	6.56960303553437	-2.17388014443969	down	OG0001776		
PSPTO_1492	5.95425219833509	6.98526348392369	-1.0310112855886	down	OG0000412		
PSPTO_1493	7.22380008355425	6.8156854542032	0.408114629351051	nonDEG	OG0002972	K13487	wspA; methyl-accepting chemotaxis protein WspA
PSPTO_1494	5.30591631820638	5.59080122846855	-0.28488491026217	nonDEG	OG0002973	K13488	wspB; chemotaxis-related protein WspB
PSPTO_1495	6.55521529342426	6.07025677767874	0.48495851574552	nonDEG	OG0002974	K13486	wspC; chemotaxis protein methyltransferase WspC
PSPTO_1496	4.06495580914544	4.10333231194556	-0.0383765028001202	nonDEG	OG0002975	K13489	wspD; chemotaxis-related protein WspD
PSPTO_1497	6.53614878980603	6.018910481915	0.51723830789103	nonDEG	OG0002976	K13490	wspE; two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE
PSPTO_1498	6.20494317691954	6.16880539600047	0.0361377809190699	nonDEG	OG0002977	K13491	wspF; two-component system, chemotaxis family, response regulator WspF [EC:3.1.1.61]
PSPTO_1499	8.24022564928419	7.91724608328018	0.32297956600401	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_1500	7.34194954751719	7.66233944522603	-0.320389897708839	nonDEG	OG0001668	K02836	prfB; peptide chain release factor 2
PSPTO_1501	6.62073299844909	7.10977380349757	-0.48904080504848	nonDEG	OG0000864	K04567	KARS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
PSPTO_1502	4.15788075771906	3.71346318788644	0.44441756983262	nonDEG	OG0001979		
PSPTO_1503	8.2579300883721	7.40367287487561	0.85425721349649	nonDEG	OG0002181		
PSPTO_1504	7.13551712285362	7.147708317254	-0.0121911944003799	nonDEG	OG0000709	K06889	uncharacterized protein
PSPTO_1505	6.54027248608612	5.82328999175609	0.71698249433003	nonDEG	OG0003349		
PSPTO_1506	8.05646126351105	7.08850438808908	0.96795687542197	nonDEG	OG0000072	K03286	TC.OOP; OmpA-OmpF porin, OOP family
PSPTO_1507	8.81862103421322	7.86766890360896	0.950952130604259	nonDEG	OG0003350		
PSPTO_1508	8.486289135712	7.67399810813647	0.81229102757553	nonDEG	OG0001287	K01595	ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31]
PSPTO_1509	10.3820325497416	10.8333310882376	-0.451298538495999	nonDEG	OG0001032	K00939	adk; adenylate kinase [EC:2.7.4.3]
PSPTO_1510	4.95530265376792	5.88233678270013	-0.92703412893221	nonDEG	OG0000865	K14742	tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
PSPTO_1511	7.80426937609988	7.64858163813324	0.15568773796664	nonDEG	OG0003352		
PSPTO_1512	5.12655114121395	5.40926801684448	-0.28271687563053	nonDEG	OG0000334		
PSPTO_1513	2.72306480866136	2.63678777562637	0.0862770330349902	nonDEG	OG0002183		
PSPTO_1514	7.27201783811394	6.39246642063556	0.87955141747838	nonDEG	OG0003353		
PSPTO_1515	5.40302853676935	5.52240298094933	-0.11937444417998	nonDEG	OG0001980	K15984	rsmJ; 16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]
PSPTO_1516	-0.842165981975745	1.31166846678866	-2.1538344487644	nonDEG	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
PSPTO_1518	6.33659405659844	6.00126753942722	0.335326517171221	nonDEG	OG0002411		
PSPTO_1519	4.27169141914236	4.1370079238497	0.134683495292659	nonDEG	OG0003354	K09914	putative lipoprotein
PSPTO_1520	7.61398948547776	8.01691536430667	-0.402925878828909	nonDEG	OG0002184	K00631	plsB; glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
PSPTO_1521	5.7251319592707	5.92885615278707	-0.203724193516369	nonDEG	OG0003355		
PSPTO_1522	7.58147456083806	6.94262629181075	0.638848269027309	nonDEG	OG0002185	K00563	rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]
PSPTO_1523	6.70386054126286	6.62481064005419	0.0790499012086698	nonDEG	OG0000168	K01438	argE; acetylornithine deacetylase [EC:3.5.1.16]
PSPTO_1524	7.20649423251886	7.66446995957235	-0.45797572705349	nonDEG	OG0002668		
PSPTO_1525	7.17842062563438	8.22647788860644	-1.04805726297206	down	OG0001288	K22132	tcdA; tRNA threonylcarbamoyladenosine dehydratase
PSPTO_1526	1.37219670470118	2.95205827315968	-1.5798615684585	down	OG0001417	K02426	sufE; cysteine desulfuration protein SufE
PSPTO_1527	4.52495121691157	5.71374931429808	-1.18879809738651	down	OG0000866	K11717	sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
PSPTO_1528	5.63558373386878	5.93091313975959	-0.29532940589081	nonDEG	OG0002669	K00674	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
PSPTO_1529	4.96079974533212	5.86501591349432	-0.9042161681622	nonDEG	OG0000589	K16509	spxA; regulatory protein spx
PSPTO_1530	3.0212350391006	2.74215633021567	0.27907870888493	nonDEG	OG0005820		
PSPTO_1531	6.74607807467492	6.8490940984229	-0.10301602374798	nonDEG	OG0002412	K14267	dapC; N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]
PSPTO_1532	8.38274861652035	8.32904086535067	0.0537077511696804	nonDEG	OG0001804	K00990	glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
PSPTO_1533	6.14417581348982	6.3981731090647	-0.25399729557488	nonDEG	OG0000294	K01265	map; methionyl aminopeptidase [EC:3.4.11.18]
PSPTO_1534	12.3934375941995	13.1600367005469	-0.7665991063474	nonDEG	OG0000867	K02967	RP-S2; small subunit ribosomal protein S2
PSPTO_1535	7.62431198876424	8.62203225303346	-0.99772026426922	nonDEG	OG0001033	K02357	tsf; elongation factor Ts
PSPTO_1536	5.79331024968499	5.60388133041081	0.18942891927418	nonDEG	OG0000868	K09903	pyrH; uridylate kinase [EC:2.7.4.22]
PSPTO_1537	5.21362350337927	4.89208286723546	0.32154063614381	nonDEG	OG0000869	K02838	frr; ribosome recycling factor
PSPTO_1538	4.76982811829087	4.93525056252766	-0.16542244423679	nonDEG	OG0000651	K00806	uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
PSPTO_1539	3.46307777504865	3.83503127306688	-0.37195349801823	nonDEG	OG0000870	K00981	E2.7.7.41; phosphatidate cytidylyltransferase [EC:2.7.7.41]
PSPTO_1540	5.68343124873625	5.29417551945321	0.38925572928304	nonDEG	OG0001173	K00099	dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
PSPTO_1541	7.27436887568002	6.75074899356322	0.5236198821168	nonDEG	OG0000871	K11749	rseP; regulator of sigma E protease [EC:3.4.24.-]
PSPTO_1542	10.5542015708819	10.882950190981	-0.328748620099098	nonDEG	OG0001143	K07277	SAM50; outer membrane protein insertion porin family
PSPTO_1543	5.72377311171684	6.29519444923774	-0.5714213375209	nonDEG	OG0002670	K06142	hlpA; outer membrane protein
PSPTO_1544	6.63089279287455	7.10491534850876	-0.474022555634209	nonDEG	OG0000872	K02536	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
PSPTO_1545	6.69213839160629	7.11278593983602	-0.42064754822973	nonDEG	OG0000873	K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
PSPTO_1546	5.96993661649465	6.43329954861029	-0.463362932115641	nonDEG	OG0001289	K00677	lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
PSPTO_1547	6.42098325297418	7.161295767199	-0.74031251422482	nonDEG	OG0001418	K00748	lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
PSPTO_1548	4.82302252819409	5.4103246875547	-0.58730215936061	nonDEG	OG0000874	K03470	rnhB; ribonuclease HII [EC:3.1.26.4]
PSPTO_1549	8.68737328333433	9.04402062948136	-0.35664734614703	nonDEG	OG0000225	K02337	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
PSPTO_1550	9.45167766714408	8.79679799098935	0.65487967615473	nonDEG	OG0001174	K01962	accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
PSPTO_1551	7.74112262945981	7.39270559253798	0.34841703692183	nonDEG	OG0001175	K04075	tilS; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]
PSPTO_1552	7.81317226508767	7.86009127123986	-0.0469190061521898	nonDEG	OG0000728	K01937	pyrG; CTP synthase [EC:6.3.4.2]
PSPTO_1553	7.74103503766373	7.69663601469709	0.0443990229666404	nonDEG	OG0000875	K01627	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
PSPTO_1554	9.53894459320068	9.95908772692476	-0.42014313372408	nonDEG	OG0000591	K01689	ENO; enolase [EC:4.2.1.11]
PSPTO_1555	2.55855266593404	2.43323741476946	0.12531525116458	nonDEG	OG0001981	K05589	ftsB; cell division protein FtsB
PSPTO_1556	3.74712333480485	4.00675432883768	-0.25963099403283	nonDEG	OG0001419	K00991	ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
PSPTO_1557	4.80980007348846	4.60899291951157	0.20080715397689	nonDEG	OG0000006		
PSPTO_1558	6.61849156951213	6.7066873939368	-0.0881958244246706	nonDEG	OG0001034	K00121	frmA; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
PSPTO_1559	6.83780853010775	7.97064294365283	-1.13283441354508	down	OG0001420	K01070	frmB; S-formylglutathione hydrolase [EC:3.1.2.12]
PSPTO_1560	5.38498826622176	6.02919423283841	-0.64420596661665	nonDEG	OG0001176	K01770	ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]
PSPTO_1561	4.80831973289698	4.75681877471728	0.0515009581796999	nonDEG	OG0002413	K06176	truD; tRNA pseudouridine13 synthase [EC:5.4.99.27]
PSPTO_1562	5.26813187048395	5.64536943602299	-0.37723756553904	nonDEG	OG0001290	K03787	surE; 5'-nucleotidase [EC:3.1.3.5]
PSPTO_1563	6.25148458854356	6.18168852234953	0.06979606619403	nonDEG	OG0001035	K00573	E2.1.1.77; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
