	flg_Col	flg_Kb	flg_FC	flg_DEG	OG	KO.id	KO.description
PSPTO_1067	3.70851759430831	6.96141304995293	-3.25289545564462	down	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
PSPTO_1068	3.96028313743479	5.12635016562048	-1.16606702818569	nonDEG			
PSPTO_1069	3.63283220716087	5.68426409199512	-2.05143188483425	down	OG0002016		
PSPTO_1070	7.22176786184091	7.65383128942485	-0.43206342758394	nonDEG	OG0003562		
PSPTO_1071	5.614099371706	5.69528881625545	-0.0811894445494499	nonDEG	OG0000313	K20534	gtrB; polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]
PSPTO_1072	7.33833110868583	6.82021423192926	0.51811687675657	nonDEG	OG0000211	K02805	wecE; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]
PSPTO_1073	3.22695905590621	5.2996013429098	-2.07264228700359	down			
PSPTO_1074	8.44896470344173	9.34813371620751	-0.89916901276578	nonDEG	OG0001129	K20444	rfbC; O-antigen biosynthesis protein [EC:2.4.1.-]
PSPTO_1075	7.80354738767919	7.72556826427744	0.0779791234017502	nonDEG	OG0000474	K09691	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein
PSPTO_1076	5.29383078522964	5.88071312612806	-0.58688234089842	nonDEG	OG0000665	K09690	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein
PSPTO_1077	5.75643351909403	6.80334088683607	-1.04690736774204	down	OG0000768	K01790	rfbC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
PSPTO_1078	5.24515962748498	6.00696427386461	-0.76180464637963	nonDEG	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
PSPTO_1079	7.0804929518018	8.51298821221761	-1.43249526041581	down	OG0001335	K00973	E2.7.7.24; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
PSPTO_1080	7.33209132074519	7.82250043244498	-0.49040911169979	nonDEG	OG0000769	K00067	rfbD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
PSPTO_1081	8.15036315340989	8.38985786991896	-0.23949471650907	nonDEG	OG0001064	K01710	E4.2.1.46; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
PSPTO_1083	4.4348242139233	5.50922018488193	-1.07439597095863	nonDEG	OG0001501		
PSPTO_1084	5.18443412535671	4.56904137243647	0.615392752920241	nonDEG			
PSPTO_1085	2.47283274096498	2.36061450147995	0.11221823948503	nonDEG	OG0007646		
PSPTO_1086	8.33006404740515	7.33489987815385	0.9951641692513	nonDEG	OG0002436	K03427	hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
PSPTO_1087	6.45985094131549	6.19133590243332	0.26851503888217	nonDEG	OG0007639	K01154	hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
PSPTO_1088	5.84153317183959	5.63107641200857	0.21045675983102	nonDEG	OG0002275		
PSPTO_1089	7.36250548345012	7.82963408022575	-0.46712859677563	nonDEG	OG0003733	K01153	hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
PSPTO_1090	2.24510822122859	5.65350290814898	-3.40839468692039	down	OG0006787		
PSPTO_1091	2.72044783063653	3.57865941301583	-0.8582115823793	nonDEG	OG0005393		
PSPTO_1093	3.7386589951752	4.15431038794445	-0.41565139276925	nonDEG	OG0003825		
PSPTO_1094	6.7671325539982	6.90361427244537	-0.13648171844717	nonDEG	OG0005911		
PSPTO_1097	3.82861594960064	4.56761820115505	-0.73900225155441	nonDEG	OG0005913		
PSPTO_1100	7.13650287251219	7.55098502850015	-0.41448215598796	nonDEG	OG0000282		
PSPTO_1101	6.43268413151988	7.31540024922482	-0.882716117704939	nonDEG	OG0000890	K06942	ychF; ribosome-binding ATPase
PSPTO_1102	7.49702171881888	6.23542667298206	1.26159504583682	up	OG0000891	K01056	PTH1; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
PSPTO_1103	10.0174262664496	9.3044942235792	0.712932042870401	nonDEG	OG0001048	K02897	RP-L25; large subunit ribosomal protein L25
PSPTO_1104	8.36915694761739	9.9133746356609	-1.54421768804351	down	OG0000599	K00948	PRPS; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
PSPTO_1105	8.86312160493346	11.0659611859577	-2.20283958102424	down	OG0001303	K00919	ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
PSPTO_1106	4.35603401175692	5.78942173539402	-1.4333877236371	down	OG0001997	K02494	lolB; outer membrane lipoprotein LolB
PSPTO_1107	9.08004866032602	8.20305638314234	0.87699227718368	nonDEG	OG0001553		
PSPTO_1108	5.76259014319986	7.05235115995844	-1.28976101675858	down	OG0000892	K02492	hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
PSPTO_1109	5.96358632328995	6.89588830709079	-0.932301983800841	nonDEG	OG0000893	K02835	prfA; peptide chain release factor 1
PSPTO_1110	5.74850963945998	6.92475267012856	-1.17624303066858	down	OG0000222	K02493	hemK; release factor glutamine methyltransferase [EC:2.1.1.297]
PSPTO_1111	5.34505558995393	5.84836282700251	-0.50330723704858	nonDEG	OG0000356	K21029	moeB; molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]
PSPTO_1112	4.68559330547225	5.86698502751975	-1.1813917220475	down	OG0001049	K01776	murI; glutamate racemase [EC:5.1.1.3]
PSPTO_1114	1.9329094163903	2.23353026157488	-0.30062084518458	nonDEG	OG0002999		
PSPTO_1115	2.99922021388543	3.750686429326	-0.75146621544057	nonDEG	OG0003000		
PSPTO_1116	8.37203134477196	6.61485102007706	1.7571803246949	up	OG0000725	K00574	cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
PSPTO_1117	6.8078349641431	4.93030581920982	1.87752914493328	up	OG0002438	K09701	uncharacterized protein
PSPTO_1118	7.45199459371182	5.14588994567221	2.30610464803961	up	OG0001998	K00274	MAO; monoamine oxidase [EC:1.4.3.4]
PSPTO_1119	7.7705076939163	5.75732855961429	2.01317913430201	up	OG0002197		
PSPTO_1120	6.10051527769647	3.94219697169085	2.15831830600562	up	OG0004312		
PSPTO_1121	8.43272142580037	6.58115077680338	1.85157064899699	up	OG0000894	K01669	phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
PSPTO_1122	8.52356789079783	6.44846069814744	2.07510719265039	up	OG0001190	K22491	litR; MerR family transcriptional regulator, light-induced transcriptional regulator
PSPTO_1123	7.45638845909034	5.56729209688989	1.88909636220045	up	OG0003001		
PSPTO_1126	9.84401371554967	8.6659844634802	1.17802925206947	up	OG0002439	K06955	uncharacterized protein
PSPTO_1127	7.05701985139889	5.61582943174333	1.44119041965556	up	OG0000895	K07071	uncharacterized protein
PSPTO_1128	6.31604484440364	6.75840358338498	-0.44235873898134	nonDEG	OG0000734	K01772	hemH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]
PSPTO_1129	6.76076567676575	6.76258239176331	-0.00181671499755964	nonDEG	OG0001681	K02824	pyrP; uracil permease
PSPTO_1130	6.96905366506759	7.407340457334	-0.43828679226641	nonDEG	OG0000903	K00761	upp; uracil phosphoribosyltransferase [EC:2.4.2.9]
PSPTO_1131	6.19816345126129	6.32273389443102	-0.124570443169731	nonDEG	OG0000904	K00760	hprT; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
PSPTO_1132	6.08208050122726	5.90618048835778	0.17590001286948	nonDEG	OG0003415		
PSPTO_1133	6.22558276104727	5.00396887139795	1.22161388964932	up	OG0000026	K02029	ABC.PA.P; polar amino acid transport system permease protein
PSPTO_1134	6.80711572539421	6.38587314293308	0.42124258246113	nonDEG	OG0003796	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
PSPTO_1135	7.15645509287722	7.43397674718847	-0.27752165431125	nonDEG	OG0001794	K00547	mmuM; homocysteine S-methyltransferase [EC:2.1.1.10]
PSPTO_1136	8.83197384664337	9.44622368131032	-0.61424983466695	nonDEG	OG0000499	K00116	mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]
PSPTO_1138	8.06030235546546	9.63752270357402	-1.57722034810856	down	OG0003416	K07286	yajG; uncharacterized lipoprotein
PSPTO_1139	1.56281475605301	2.75822843002894	-1.19541367397593	nonDEG	OG0003417		
PSPTO_1140	7.84246286645757	7.50841893354916	0.33404393290841	nonDEG	OG0003006		
PSPTO_1141	2.34239071989775	2.75301418909707	-0.41062346919932	nonDEG	OG0003572		
PSPTO_1142	2.83391192663612	1.53803439251152	1.2958775341246	nonDEG	OG0003007		
PSPTO_1143	4.1810505689292	5.12626988504821	-0.94521931611901	nonDEG	OG0000738		
PSPTO_1144	6.55076330487287	7.46814994657453	-0.91738664170166	nonDEG	OG0000295	K01423	bepA; beta-barrel assembly-enhancing protease [EC:3.4.-.-]
PSPTO_1145	6.57876671169884	5.389011892045	1.18975481965384	up	OG0003008		
PSPTO_1146	4.43985276168626	4.06904987216673	0.37080288951953	nonDEG	OG0001560	K00564	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
PSPTO_1147	1.6930329585418	1.31848416696523	0.37454879157657	nonDEG	OG0000047	K05834	rhtB; homoserine/homoserine lactone efflux protein
PSPTO_1148	8.27263199563706	7.1681874798074	1.10444451582966	up	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
PSPTO_1149	10.4317490782785	7.02425692578539	3.40749215249311	up	OG0002203		
PSPTO_1150	9.90686649571166	6.9533211489438	2.95354534676786	up	OG0001819		
PSPTO_1151	6.46291558364761	8.0289028239849	-1.56598724033729	down	OG0002204	K03556	malT; LuxR family transcriptional regulator, maltose regulon positive regulatory protein
PSPTO_1152	5.47551802963702	5.62783609945754	-0.15231806982052	nonDEG	OG0000946	K07814	putative two-component system response regulator
PSPTO_1153	6.10339252238958	2.17178580662096	3.93160671576862	up	OG0000274	K09024	rutF; flavin reductase [EC:1.5.1.-]
PSPTO_1154	7.84338069680215	3.79382468500144	4.04955601180071	up	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
PSPTO_1155	6.3182085091398	3.73420563108996	2.58400287804984	up	OG0000186	K09022	ridA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
PSPTO_1156	5.41681717617936	0.858675528948448	4.55814164723091	up	OG0000620	K09020	rutB; ureidoacrylate peracid hydrolase [EC:3.5.1.110]
PSPTO_1157	8.1317868703815	3.7249661576019	4.4068207127796	up	OG0004514	K09018	rutA; pyrimidine oxygenase [EC:1.14.99.46]
PSPTO_1158	3.16242901941802	5.3498716154837	-2.18744259606568	down	OG0000417	K09017	rutR; TetR/AcrR family transcriptional regulator
PSPTO_1159	5.47961350442529	3.00909576648776	2.47051773793753	up	OG0002078	K02058	ABC.SS.S; simple sugar transport system substrate-binding protein
PSPTO_1160	4.34476673164171	1.77183838793956	2.57292834370215	up	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
PSPTO_1164	9.63311392734635	9.30556279606523	0.327551131281121	nonDEG	OG0000072	K03286	TC.OOP; OmpA-OmpF porin, OOP family
PSPTO_1165	7.05785008401707	7.2771620096956	-0.21931192567853	nonDEG			
PSPTO_1167	3.45446753090868	3.88907811209912	-0.43461058119044	nonDEG	OG0004410		
PSPTO_1168	5.68776415059161	5.67848324255642	0.00928090803518966	nonDEG	OG0001649		
PSPTO_1169	8.31947427030141	7.77333733492686	0.546136935374549	nonDEG	OG0001554	K13788	pta; phosphate acetyltransferase [EC:2.3.1.8]
PSPTO_1170	2.95760559969386	4.61731740290744	-1.65971180321358	down	OG0004314		
PSPTO_1171	4.94603322269625	7.40209647380853	-2.45606325111228	down	OG0000554	K03775	slyD; FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]
PSPTO_1172	4.0086723634258	4.89663239267118	-0.88796002924538	nonDEG	OG0000181	K00432	gpx; glutathione peroxidase [EC:1.11.1.9]
PSPTO_1173	4.6811454860331	4.77768381350232	-0.0965383274692204	nonDEG	OG0000129	K10680	nemA; N-ethylmaleimide reductase [EC:1.-.-.-]
PSPTO_1174	2.59484034451132	2.73290674803774	-0.13806640352642	nonDEG	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
PSPTO_1176	2.12587952815384	3.61416255585943	-1.48828302770559	nonDEG			
PSPTO_1177	4.59918867090165	5.55275997626556	-0.95357130536391	nonDEG	OG0002507	K06203	cysZ; CysZ protein
PSPTO_1178	10.3995800802138	7.92468884112901	2.47489123908479	up	OG0000772	K00384	trxB; thioredoxin reductase (NADPH) [EC:1.8.1.9]
PSPTO_1179	3.8072659665179	4.2253333480988	-0.4180673815809	nonDEG	OG0002506		
PSPTO_1180	5.47272617462882	7.3934947106661	-1.92076853603728	down	OG0002768	K09948	uncharacterized protein
PSPTO_1181	6.88371636162205	4.42366010824796	2.46005625337409	up	OG0003901	K07589	folX; D-erythro-7,8-dihydroneopterin triphosphate epimerase [EC:5.1.99.7]
PSPTO_1182	7.99775049708385	5.53476538267081	2.46298511441304	up	OG0000410	K01495	GCH1; GTP cyclohydrolase IA [EC:3.5.4.16]
PSPTO_1183	10.3667716526372	8.62356822495973	1.74320342767747	up	OG0003545	K13938	folM; dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]
PSPTO_1184	6.21639510852124	6.21821112343164	-0.00181601491039984	nonDEG	OG0001392	K09932	uncharacterized protein
PSPTO_1185	8.05345195573135	9.27893639142599	-1.22548443569464	down	OG0003544		
PSPTO_1186	5.09797721877699	6.69044601777743	-1.59246879900044	down	OG0001596	K06205	mioC; MioC protein
PSPTO_1187	6.23780430636894	4.33253474597614	1.9052695603928	up	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
PSPTO_1189	1.07339360037111	1.65954309075325	-0.58614949038214	nonDEG	OG0000138		
PSPTO_1191	7.40500315965571	7.5784106447419	-0.17340748508619	nonDEG	OG0002012		
PSPTO_1192	1.09310623566139	1.55706382384164	-0.46395758818025	nonDEG	OG0004509		
PSPTO_1193	5.34162604940337	4.89143939674785	0.45018665265552	nonDEG	OG0005185		
PSPTO_1194	5.9731583261672	5.56258945136855	0.41056887479865	nonDEG	OG0005184	K11740	nfrB; bacteriophage N4 adsorption protein B
PSPTO_1195	4.92416878793225	2.66890974100029	2.25525904693196	up	OG0006389		
PSPTO_1196	7.04597552898603	5.32400471369114	1.72197081529489	up	OG0001065	K01791	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
PSPTO_1197	6.12111957250366	4.8554458521894	1.26567372031426	up	OG0003013	K09918	uncharacterized protein
PSPTO_1198	3.4957410120213	3.79752505475922	-0.30178404273792	nonDEG			
PSPTO_1200	5.19417922230159	4.80997707609393	0.384202146207659	nonDEG	OG0002013	K13256	psiE; protein PsiE
PSPTO_1201	3.13665210159709	-1.15387912670447	4.29053122830156	up	OG0004882		
PSPTO_1202	8.65331649614205	6.41215275527461	2.24116374086744	up	OG0003428		
PSPTO_1203	6.7240065057617	4.14371116215107	2.58029534361063	up	OG0000039	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
PSPTO_1204	2.87685227387479	3.99195157721578	-1.11509930334099	nonDEG	OG0000043	K07165	fecR; transmembrane sensor
PSPTO_1205	11.9371003786362	13.0706347745662	-1.13353439593	down	OG0002450		
PSPTO_1206	2.83229047686706	1.3764262310866	1.45586424578046	nonDEG	OG0000091	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
PSPTO_1207	7.2800221067297	4.75751233165585	2.52250977507385	up	OG0002697	K16091	fecA; Fe(3+) dicitrate transport protein
PSPTO_1208	5.3198369163118	3.14451458884693	2.17532232746487	up	OG0000043	K07165	fecR; transmembrane sensor
PSPTO_1209	6.3505050668014	3.25675280143517	3.09375226536623	up	OG0000039	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
PSPTO_1210	1.35129625130805	-1.05483250828377	2.40612875959182	nonDEG	OG0002451		
PSPTO_1211	4.15224822505978	0.73864521233249	3.41360301272729	up	OG0001823		
PSPTO_1212	1.12744568251541	1.05239628175877	0.07504940075664	nonDEG	OG0003014		
PSPTO_1213	6.58279199004146	6.35618370594061	0.22660828410085	nonDEG	OG0000020	K07506	AraC family transcriptional regulator
PSPTO_1215	8.15197529827131	6.69400139841333	1.45797389985798	up	OG0000132	K00090	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]
PSPTO_1216	8.01787775189432	8.53130182223962	-0.5134240703453	nonDEG	OG0000006		
PSPTO_1217	2.83773886852406	4.16420976805157	-1.32647089952751	nonDEG	OG0001762		
PSPTO_1218	2.12303037304274	4.59147334764314	-2.4684429746004	down	OG0003009		
PSPTO_1221	6.0263401095158	7.58718376762752	-1.56084365811172	down	OG0000047	K05834	rhtB; homoserine/homoserine lactone efflux protein
PSPTO_1223	5.62012528157831	4.63914658333475	0.98097869824356	nonDEG	OG0000150		
PSPTO_1224	6.29540871135984	5.36156772487352	0.933840986486319	nonDEG	OG0003010		
PSPTO_1229	1.25279575108617	2.78033512197443	-1.52753937088826	nonDEG	OG0000179	K07481	transposase
PSPTO_1231	3.21296940922291	4.4275012166348	-1.21453180741189	nonDEG	OG0001915	K11021	tccC; insecticidal toxin complex protein TccC
PSPTO_1232	11.0255066996079	6.61879681453078	4.40670988507712	up	OG0000235	K00971	manC; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
PSPTO_1233	8.19522621048817	4.13874309820236	4.05648311228581	up	OG0003419	K19296	algF; alginate O-acetyltransferase complex protein AlgF
PSPTO_1234	8.06953112624642	4.66421940502668	3.40531172121974	up	OG0003420	K19295	algJ; alginate O-acetyltransferase complex protein AlgJ
PSPTO_1235	7.39474910784785	4.55140338107564	2.84334572677221	up	OG0001561	K19294	algI; alginate O-acetyltransferase complex protein AlgI
PSPTO_1236	6.64859235008462	4.29248446774973	2.35610788233489	up	OG0003421	K01729	algL; poly(beta-D-mannuronate) lyase [EC:4.2.2.3]
PSPTO_1237	7.50405179535881	3.46881163319676	4.03524016216205	up	OG0003422	K19293	algX; alginate biosynthesis protein AlgX
PSPTO_1238	8.43227666151872	4.34831071522882	4.0839659462899	up	OG0003423	K01795	algG; mannuronan 5-epimerase [EC:5.1.3.37]
PSPTO_1239	7.62555892140172	2.75721393743571	4.86834498396601	up	OG0003424	K16081	algE; alginate production protein
PSPTO_1240	6.73956661883559	1.44774698243583	5.29181963639976	up	OG0003425	K19292	algK; alginate biosynthesis protein AlgK
PSPTO_1241	7.44549307748259	3.13283612027598	4.31265695720661	up	OG0003426	K19291	alg44; mannuronan synthase [EC:2.4.1.33]
PSPTO_1242	7.05781579169778	2.31608960021545	4.74172619148233	up	OG0003427	K19290	alg8; mannuronan synthase [EC:2.4.1.33]
PSPTO_1243	9.23307686674475	4.34686773906482	4.88620912767993	up	OG0000364	K00012	UGDH; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
PSPTO_1244	7.44695712593506	7.1640361951	0.28292093083506	nonDEG	OG0001562	K09861	uncharacterized protein
PSPTO_1245	4.05332383975616	4.43971927164836	-0.3863954318922	nonDEG	OG0003832		
PSPTO_1246	13.1412248189664	8.91686737415848	4.22435744480792	up	OG0001563	K07175	phoH2; PhoH-like ATPase
PSPTO_1247	4.93655302784745	3.55531912019109	1.38123390765636	nonDEG	OG0001057	K03637	moaC; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
PSPTO_1248	3.75040786858401	3.16707163517049	0.58333623341352	nonDEG	OG0001564	K03636	moaD; sulfur-carrier protein
PSPTO_1249	2.50908735552209	3.62396320869054	-1.11487585316845	nonDEG	OG0001058	K03635	MOCS2B; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
PSPTO_1250	4.49750438287504	4.93775251442904	-0.440248131554	nonDEG	OG0004929		
PSPTO_1251	4.80519360860808	3.89224746909165	0.91294613951643	nonDEG	OG0003894		
PSPTO_1252	4.54486361665982	6.3880472977689	-1.84318368110908	down	OG0004928		
PSPTO_1253	7.652615993024	6.75289379647058	0.899722196553419	nonDEG	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
PSPTO_1254	7.82480804417604	7.53446484849904	0.290343195677	nonDEG	OG0000346	K06999	phospholipase/carboxylesterase
PSPTO_1255	11.521382032541	10.2686863598158	1.2526956727252	up	OG0002447	K09969	aapJ; general L-amino acid transport system substrate-binding protein
PSPTO_1256	6.77062542498696	5.97527665478061	0.79534877020635	nonDEG	OG0002694	K09970	aapQ; general L-amino acid transport system permease protein
PSPTO_1257	4.87616107361475	4.19790288229134	0.67825819132341	nonDEG	OG0002695	K09971	aapM; general L-amino acid transport system permease protein
PSPTO_1258	7.29282825981396	7.44830108068119	-0.15547282086723	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_1260	4.14641620960835	4.60496917347212	-0.45855296386377	nonDEG	OG0000878	K03449	MFS.CP; MFS transporter, CP family, cyanate transporter
PSPTO_1261	5.04889126803545	5.20399314041326	-0.15510187237781	nonDEG	OG0002696		
PSPTO_1262	3.53182566844448	3.72616771820365	-0.19434204975917	nonDEG	OG0001308	K07461	putative endonuclease
PSPTO_1263	7.09351593780422	6.24239730514512	0.8511186326591	nonDEG	OG0003011	K00799	GST; glutathione S-transferase [EC:2.5.1.18]
PSPTO_1264	3.8451410093883	3.42807989928004	0.41706111010826	nonDEG	OG0001431	K06191	nrdH; glutaredoxin-like protein NrdH
PSPTO_1265	7.0765438205273	6.21968130810505	0.85686251242225	nonDEG	OG0002698	K06899	ndpA; nucleoid-associated protein
PSPTO_1266	8.42056230826365	10.260900408837	-1.84033810057335	down	OG0000074	K03530	hupB; DNA-binding protein HU-beta
PSPTO_1267	2.93492020230837	5.12813087872282	-2.19321067641445	down	OG0002207	K06970	rlmF; 23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]
