	WP_id	cds	OG	KO id	KO description
Leaf404|1072	WP_056029054.1	cds1117	OG0000166	K08082	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]
Leaf404|1073	WP_056029056.1	cds1118	OG0005599	K20483	nisB; lantibiotic biosynthesis protein
Leaf404|1074	WP_056029060.1	cds1120	OG0000329		
Leaf404|1075	WP_056029062.1	cds1122			
Leaf404|1076	WP_056029065.1	cds1123	OG0001295		
Leaf404|1077	WP_056029067.1	cds1124	OG0000327	K01991	wza; polysaccharide biosynthesis/export protein
Leaf404|1078	WP_056029069.1	cds1125	OG0000251	K16692	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]
Leaf404|1079	WP_056029072.1	cds1128	OG0001064	K01710	E4.2.1.46; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
Leaf404|1080	WP_056029074.1	cds1129	OG0000768	K01790	rfbC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
Leaf404|1081	WP_056029076.1	cds1131	OG0002805		
Leaf404|1082	WP_056029079.1	cds1132	OG0000211	K02805	wecE; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]
Leaf404|1083	WP_056029081.1	cds1133	OG0002314		
Leaf404|1084	WP_056029083.1	cds1134			
Leaf404|1085	WP_056029085.1	cds1135	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf404|1086	WP_056029087.1	cds1136	OG0001129	K20444	rfbC; O-antigen biosynthesis protein [EC:2.4.1.-]
Leaf404|1087	WP_056029089.1	cds1137	OG0004772		
Leaf404|1088	WP_056029091.1	cds1138	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf404|1089	WP_056029093.1	cds1139	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf404|1090	WP_056029095.1	cds1140	OG0000121	K00661	maa; maltose O-acetyltransferase [EC:2.3.1.79]
Leaf404|1091	WP_056029098.1	cds1141	OG0000144	K01784	galE; UDP-glucose 4-epimerase [EC:5.1.3.2]
Leaf404|1092	WP_056029100.1	cds1143	OG0001181		
Leaf404|1093	WP_056029102.1	cds1144	OG0000204	K03606	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase
Leaf404|1094	WP_056029104.1	cds1145	OG0000211	K02805	wecE; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]
Leaf404|1095	WP_056029106.1	cds1147			
Leaf404|1096	WP_056029108.1	cds1148	OG0000327	K01991	wza; polysaccharide biosynthesis/export protein
Leaf404|1097	WP_056029110.1	cds1149	OG0000251	K16692	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]
Leaf404|1098	WP_056029113.1	cds1150	OG0001244	K02474	wbpO; UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.-]
Leaf404|1099	WP_056029115.1	cds1151	OG0000235	K00971	manC; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
Leaf404|1100	WP_056029119.1	cds1153			
Leaf404|1101	WP_056029121.1	cds1154	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf404|1102	WP_056029123.1	cds1155			
Leaf404|1103	WP_056029125.1	cds1156	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf404|1104	WP_056029127.1	cds1157	OG0005923		
Leaf404|1105	WP_056029129.1	cds1158	OG0000666	K02501	hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
Leaf404|1106	WP_056029132.1	cds1159			
Leaf404|1107	WP_056029135.1	cds1160	OG0003561	K17716	capD; UDP-glucose 4-epimerase [EC:5.1.3.2]
Leaf404|1108	WP_056029138.1	cds1161	OG0001065	K01791	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
Leaf404|1109	WP_056029141.1	cds1162	OG0000769	K00067	rfbD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
Leaf404|1110	WP_056029144.1	cds1163	OG0001609	K03208	wcaI; colanic acid biosynthesis glycosyl transferase WcaI
Leaf404|1111	WP_056029147.1	cds1164	OG0001181		
Leaf404|1112	WP_056029150.1	cds1165	OG0000204	K03606	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase
Leaf404|1113	WP_056029154.1	cds1167	OG0002336	K13527	mpa; proteasome-associated ATPase
Leaf404|1114	WP_056029160.1	cds1169	OG0007550	K01233	csn; chitosanase [EC:3.2.1.132]
Leaf404|1115	WP_056029163.1	cds1170	OG0007551		
Leaf404|1116	WP_056029166.1	cds1171			
Leaf404|1117	WP_056029169.1	cds1172			
Leaf404|1118	WP_056029172.1	cds1173			
Leaf404|1119	WP_056029175.1	cds1174			
Leaf404|1120	WP_056029178.1	cds1175			
Leaf404|1121	WP_056029181.1	cds1176	OG0002822	K06903	uncharacterized protein
Leaf404|1122	WP_056029186.1	cds1177	OG0000259		
Leaf404|1123	WP_056029189.1	cds1178	OG0000208	K11904	vgrG; type VI secretion system secreted protein VgrG
Leaf404|1124	WP_056029194.1	cds1179			
Leaf404|1125	WP_056029196.1	cds1180			
Leaf404|1126	WP_056029199.1	cds1181			
Leaf404|1127	WP_056029202.1	cds1182	OG0007082		
Leaf404|1128	WP_056029207.1	cds1183	OG0002823	K06907	uncharacterized protein
Leaf404|1129	WP_056029210.1	cds1184			
Leaf404|1130	WP_056029213.1	cds1185			
Leaf404|1131	WP_056029216.1	cds1186	OG0000776		
Leaf404|1132	WP_056029219.1	cds1187			
Leaf404|1133	WP_056029222.1	cds1188			
Leaf404|1134	WP_056029228.1	cds1189	OG0000609		
Leaf404|1135	WP_056029231.1	cds1190			
Leaf404|1136	WP_056029234.1	cds1191	OG0000894	K01669	phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
Leaf404|1137	WP_056029239.1	cds1193	OG0004036	K15746	crtZ; beta-carotene 3-hydroxylase [EC:1.14.15.24]
Leaf404|1138	WP_056029240.1	cds1194	OG0003123		
Leaf404|1139	WP_056029243.1	cds1195	OG0002310	K02291	crtB; 15-cis-phytoene synthase [EC:2.5.1.32]
Leaf404|1140	WP_056029246.1	cds1196	OG0000621	K10027	crtI; phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]
Leaf404|1141	WP_056029249.1	cds1197	OG0000948		
Leaf404|1142	WP_056029252.1	cds1198	OG0000783	K02343	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
Leaf404|1143	WP_056029255.1	cds1199			
Leaf404|1144	WP_056029258.1	cds1200	OG0002797	K04092	tyrA1; chorismate mutase [EC:5.4.99.5]
Leaf404|1145	WP_056029261.1	cds1201	OG0000670	K06949	rsgA; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
Leaf404|1146	WP_056029264.1	cds1202	OG0000978	K00940	ndk; nucleoside-diphosphate kinase [EC:2.7.4.6]
Leaf404|1147	WP_056029268.1	cds1203	OG0000820	K01783	rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
Leaf404|1148	WP_056029274.1	cds1204	OG0002832		
Leaf404|1149	WP_056029277.1	cds1205	OG0005558		
Leaf404|1150	WP_056029280.1	cds1206	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
Leaf404|1151	WP_056029282.1	cds1207	OG0001496	K15461	mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
Leaf404|1152	WP_056029285.1	cds1208	OG0000154	K00826	E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42]
Leaf404|1153	WP_056029288.1	cds1209	OG0000126	K03772	fkpA; FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
Leaf404|1154	WP_056029291.1	cds1210	OG0000238	K03768	PPIB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]
Leaf404|1155	WP_056029294.1	cds1212			
Leaf404|1156	WP_056029298.1	cds1213	OG0000708	K00979	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
Leaf404|1157	WP_056029301.1	cds1214			
Leaf404|1158	WP_056029304.1	cds1215	OG0000181	K00432	gpx; glutathione peroxidase [EC:1.11.1.9]
Leaf404|1159	WP_056029309.1	cds1216			
Leaf404|1160	WP_056029312.1	cds1218	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
Leaf404|1161	WP_056029314.1	cds1219	OG0000831	K06997	yggS; PLP dependent protein
Leaf404|1162	WP_056029317.1	cds1220	OG0000085	K01533	copB; Cu2+-exporting ATPase [EC:3.6.3.4]
Leaf404|1163	WP_056029320.1	cds1221	OG0000020	K07506	AraC family transcriptional regulator
Leaf404|1164	WP_056029323.1	cds1222	OG0002952		
Leaf404|1165	WP_056029327.1	cds1223			
Leaf404|1166	WP_056029329.1	cds1224	OG0002515		
Leaf404|1167	WP_056029332.1	cds1225	OG0000780		
Leaf404|1168	WP_056029335.1	cds1226	OG0005146		
Leaf404|1169	WP_056029338.1	cds1227	OG0000388	K00161	PDHA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
Leaf404|1170	WP_056029341.1	cds1228	OG0000088	K00658	DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
Leaf404|1171	WP_056029345.1	cds1229	OG0001616		
Leaf404|1172	WP_056029348.1	cds1230	OG0001616		
Leaf404|1173	WP_056029351.1	cds1232	OG0001565	K08281	pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]
Leaf404|1174	WP_056029354.1	cds1233	OG0004665		
Leaf404|1175	WP_056029357.1	cds1235	OG0004181		
Leaf404|1176	WP_056029359.1	cds1236	OG0000567		
Leaf404|1177	WP_056029362.1	cds1237			
Leaf404|1178	WP_056029365.1	cds1238			
Leaf404|1179	WP_056029367.1	cds1239	OG0000150		
Leaf404|1180	WP_056029370.1	cds1240	OG0000094	K18954	pobR; AraC family transcriptional regulator, transcriptional activator of pobA
Leaf404|1181	WP_056029373.1	cds1241	OG0002267		
Leaf404|1182	WP_056029376.1	cds1242	OG0000384		
Leaf404|1183	WP_056029379.1	cds1243	OG0000211	K02805	wecE; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]
Leaf404|1184	WP_056029383.1	cds1244			
Leaf404|1185	WP_056029386.1	cds1245	OG0000790	K07491	putative transposase
Leaf404|1186	WP_056029389.1	cds1246	OG0000144	K01784	galE; UDP-glucose 4-epimerase [EC:5.1.3.2]
Leaf404|1187	WP_056029392.1	cds1247	OG0001206	K03272	gmhC; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]
Leaf404|1188	WP_056029394.1	cds1248	OG0000781		
Leaf404|1189	WP_056029397.1	cds1249	OG0000986	K07082	UPF0755 protein
Leaf404|1190	WP_056029400.1	cds1251			
Leaf404|1191	WP_056029403.1	cds1252	OG0001015	K03811	pnuC; nicotinamide mononucleotide transporter
Leaf404|1192	WP_056029406.1	cds1253	OG0000128	K03294	TC.APA; basic amino acid/polyamine antiporter, APA family
Leaf404|1193	WP_056029409.1	cds1254	OG0005546		
Leaf404|1194	WP_056029412.1	cds1255	OG0007552		
Leaf404|1195	WP_056029415.1	cds1256	OG0001357	K02495	hemN; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]
Leaf404|1196	WP_056029417.1	cds1257			
Leaf404|1197	WP_056029420.1	cds1258	OG0007553		
Leaf404|1198	WP_056029423.1	cds1259	OG0001226	K03074	secF; preprotein translocase subunit SecF
Leaf404|1199	WP_056029425.1	cds1260	OG0000248	K08151	tetA; MFS transporter, DHA1 family, tetracycline resistance protein
Leaf404|1200	WP_056029428.1	cds1261	OG0000131	K03116	tatA; sec-independent protein translocase protein TatA
Leaf404|1201	WP_056029430.1	cds1262	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
Leaf404|1202	WP_056029434.1	cds1263	OG0000217	K02656	pilF; type IV pilus assembly protein PilF
Leaf404|1203	WP_056029437.1	cds1264	OG0001205	K03216	trmL; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]
Leaf404|1204	WP_056029440.1	cds1265	OG0001216	K00783	rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
Leaf404|1205	WP_056029443.1	cds1266	OG0000265	K07058	membrane protein
Leaf404|1206	WP_056029446.1	cds1267			
Leaf404|1207	WP_056029449.1	cds1268	OG0001293	K03313	nhaA; Na+:H+ antiporter, NhaA family
Leaf404|1208	WP_056029452.1	cds1269	OG0000306	K00951	relA; GTP pyrophosphokinase [EC:2.7.6.5]
Leaf404|1209	WP_056029455.1	cds1270			
Leaf404|1210	WP_056029458.1	cds1271	OG0000184	K01895	ACSS; acetyl-CoA synthetase [EC:6.2.1.1]
Leaf404|1211	WP_056029462.1	cds1272	OG0000330	K03789	rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
Leaf404|1212	WP_056029465.1	cds1273			
Leaf404|1213	WP_056029469.1	cds1274	OG0000184	K01895	ACSS; acetyl-CoA synthetase [EC:6.2.1.1]
Leaf404|1214	WP_056029472.1	cds1275	OG0000086	K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
Leaf404|1215	WP_056029475.1	cds1277			
Leaf404|1216	WP_056029478.1	cds1278	OG0007554		
Leaf404|1217	WP_056029481.1	cds1279	OG0000017	K03762	proP; MFS transporter, MHS family, proline/betaine transporter
Leaf404|1218	WP_056029484.1	cds1280			
Leaf404|1219	WP_056029487.1	cds1281			
Leaf404|1220	WP_056029490.1	cds1282	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
Leaf404|1221	WP_056029493.1	cds1283	OG0000716	K00609	pyrB; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
Leaf404|1222	WP_056029497.1	cds1284	OG0000674	K01956	carA; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
Leaf404|1223	WP_056029500.1	cds1285	OG0000673	K01955	carB; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
Leaf404|1224	WP_056029503.1	cds1286			
Leaf404|1225	WP_056029506.1	cds1287			
Leaf404|1226	WP_056029509.1	cds1288	OG0004157	K18333	L-fucose dehydrogenase
Leaf404|1227	WP_056029512.1	cds1289	OG0001274	K07046	L-fuconolactonase [EC:3.1.1.-]
Leaf404|1228	WP_056029515.1	cds1290	OG0003688	K03534	rhaM; L-rhamnose mutarotase [EC:5.1.3.32]
Leaf404|1229	WP_056029518.1	cds1291	OG0000111	K16165	nagK; fumarylpyruvate hydrolase [EC:3.7.1.20]
Leaf404|1230	WP_056029521.1	cds1292	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf404|1231	WP_056029524.1	cds1293	OG0000900	K01708	garD; galactarate dehydratase [EC:4.2.1.42]
Leaf404|1232	WP_056029527.1	cds1294	OG0002099	K02429	fucP; MFS transporter, FHS family, L-fucose permease
Leaf404|1233	WP_056029530.1	cds1295	OG0004667		
Leaf404|1234	WP_056029533.1	cds1296	OG0000474	K09691	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein
Leaf404|1235	WP_056029536.1	cds1297			
Leaf404|1236	WP_056029539.1	cds1298	OG0004155		
Leaf404|1237	WP_056029542.1	cds1299	OG0000586	K03817	rimL; ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]
Leaf404|1238	WP_056029545.1	cds1300	OG0000778		
Leaf404|1239	WP_056029548.1	cds1301	OG0004702		
Leaf404|1240	WP_056029551.1	cds1303	OG0005540		
Leaf404|1241	WP_056029554.1	cds1304	OG0001318	K02340	holA; DNA polymerase III subunit delta [EC:2.7.7.7]
Leaf404|1242	WP_056029557.1	cds1305			
Leaf404|1243	WP_056029560.1	cds1306			
Leaf404|1244	WP_056029563.1	cds1307			
Leaf404|1245	WP_056029567.1	cds1308	OG0000772	K00384	trxB; thioredoxin reductase (NADPH) [EC:1.8.1.9]
Leaf404|1246	WP_056029570.1	cds1309	OG0000533	K06199	crcB; fluoride exporter
Leaf404|1247	WP_056029572.1	cds1310	OG0000902	K00765	hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
Leaf404|1248	WP_056029576.1	cds1311	OG0000661	K00013	hisD; histidinol dehydrogenase [EC:1.1.1.23]
Leaf404|1249	WP_056029579.1	cds1313	OG0000919	K01693	hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
Leaf404|1250	WP_056029583.1	cds1314	OG0000666	K02501	hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
Leaf404|1251	WP_056029586.1	cds1315	OG0000920	K01814	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
Leaf404|1252	WP_056029589.1	cds1316	OG0000744	K02500	hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
Leaf404|1253	WP_056029592.1	cds1317	OG0000342	K11755	hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]
Leaf404|1254	WP_056029595.1	cds1318	OG0000078	K13694	mepS; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]
Leaf404|1255	WP_056029598.1	cds1319	OG0002103	K00674	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
Leaf404|1256	WP_056029601.1	cds1320	OG0006764		
Leaf404|1257	WP_056029604.1	cds1321	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf404|1258	WP_056029615.1	cds1324	OG0001003	K02887	RP-L20; large subunit ribosomal protein L20
Leaf404|1259	WP_056029618.1	cds1327	OG0000703	K01868	TARS; threonyl-tRNA synthetase [EC:6.1.1.3]
Leaf404|1260	WP_056029621.1	cds1328	OG0000337	K01273	DPEP; membrane dipeptidase [EC:3.4.13.19]
Leaf404|1261	WP_056029624.1	cds1329			
Leaf404|1262	WP_056029627.1	cds1330	OG0005500		
Leaf404|1263	WP_056029630.1	cds1331	OG0007009		
Leaf404|1264	WP_056029633.1	cds1332	OG0004696		
Leaf404|1265	WP_056029636.1	cds1333	OG0000049	K00253	IVD; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
Leaf404|1266	WP_056029639.1	cds1334	OG0000701	K01150	endA; deoxyribonuclease I [EC:3.1.21.1]
Leaf404|1267	WP_056029642.1	cds1335			
Leaf404|1268	WP_056029645.1	cds1337	OG0007034	K03918	lat; L-lysine 6-transaminase [EC:2.6.1.36]
Leaf404|1269	WP_056029648.1	cds1338			
Leaf404|1270	WP_056029651.1	cds1339	OG0004174		
Leaf404|1271	WP_056029654.1	cds1340			
Leaf404|1272	WP_056029657.1	cds1341			
Leaf404|1273	WP_056029660.1	cds1342	OG0000066	K03585	acrA; membrane fusion protein, multidrug efflux system
Leaf404|1274	WP_056029662.1	cds1343	OG0000023	K18138	acrB; multidrug efflux pump
Leaf404|1275	WP_056029665.1	cds1344	OG0000059	K18139	oprM; outer membrane protein, multidrug efflux system
Leaf404|1276	WP_056029669.1	cds1345			
Leaf404|1277	WP_056029672.1	cds1346	OG0000226	K03701	uvrA; excinuclease ABC subunit A
Leaf404|1278	WP_056029675.1	cds1347	OG0007555		
Leaf404|1279	WP_056029678.1	cds1348			
Leaf404|1280	WP_056029681.1	cds1349	OG0000609		
Leaf404|1281	WP_056029684.1	cds1350	OG0000354	K03823	pat; phosphinothricin acetyltransferase [EC:2.3.1.183]
Leaf404|1282	WP_056029687.1	cds1351			
Leaf404|1283	WP_056029690.1	cds1352	OG0000748	K03821	phbC; polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]
Leaf404|1284	WP_056029694.1	cds1353	OG0000552	K02469	gyrA; DNA gyrase subunit A [EC:5.99.1.3]
Leaf404|1285	WP_056029697.1	cds1354	OG0004708		
Leaf404|1286	WP_056029701.1	cds1355	OG0000034	K01692	paaF; enoyl-CoA hydratase [EC:4.2.1.17]
Leaf404|1287	WP_056029704.1	cds1356	OG0003613	K02548	menA; 1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]
Leaf404|1288	WP_056029707.1	cds1357	OG0000637	K08994	yneE; ion channel-forming bestrophin family protein
Leaf404|1289	WP_056029710.1	cds1358	OG0002542		
Leaf404|1290	WP_056029713.1	cds1359	OG0005552		
Leaf404|1291	WP_056029716.1	cds1361			
Leaf404|1292	WP_056029719.1	cds1363			
Leaf404|1293	WP_056029722.1	cds1364			
Leaf404|1294	WP_056029725.1	cds1365	OG0000817	K01835	pgm; phosphoglucomutase [EC:5.4.2.2]
Leaf404|1295	WP_056029728.1	cds1366	OG0007049	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]
Leaf404|1296	WP_056029731.1	cds1367			
Leaf404|1297	WP_056029734.1	cds1368			
Leaf404|1298	WP_056029737.1	cds1369			
Leaf404|1299	WP_056029740.1	cds1370	OG0003891		
Leaf404|1300	WP_056029743.1	cds1371	OG0000877	K00329	E7.1.1.2; NADH dehydrogenase [EC:7.1.1.2]
Leaf404|1301	WP_056029746.1	cds1372	OG0000901	K03569	mreB; rod shape-determining protein MreB and related proteins
Leaf404|1302	WP_056029749.1	cds1373	OG0005609		
Leaf404|1303	WP_056029753.1	cds1374	OG0001650	K01620	ltaE; threonine aldolase [EC:4.1.2.48]
Leaf404|1304	WP_056029756.1	cds1375	OG0001890	K03709	troR; DtxR family transcriptional regulator, Mn-dependent transcriptional regulator
Leaf404|1305	WP_056029759.1	cds1376			
Leaf404|1306	WP_056029762.1	cds1377			
Leaf404|1307	WP_056029765.1	cds1378			
Leaf404|1308	WP_056029768.1	cds1379	OG0004597		
Leaf404|1309	WP_056029771.1	cds1381			
Leaf404|1310	WP_056029775.1	cds1382	OG0000351	K00480	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
Leaf404|1311	WP_056029778.1	cds1383	OG0000992	K19701	ywaD; aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
Leaf404|1312	WP_056029781.1	cds1384	OG0000683	K14287	ybdL; methionine transaminase [EC:2.6.1.88]
Leaf404|1313	WP_056029783.1	cds1385	OG0001901	K19158	yoeB; toxin YoeB [EC:3.1.-.-]
Leaf404|1314	WP_056029786.1	cds1386			
Leaf404|1315	WP_056029789.1	cds1387	OG0000761	K01507	ppa; inorganic pyrophosphatase [EC:3.6.1.1]
Leaf404|1316	WP_056029792.1	cds1388	OG0005499		
Leaf404|1317	WP_056029794.1	cds1389	OG0002324	K01243	mtnN; adenosylhomocysteine nucleosidase [EC:3.2.2.9]
Leaf404|1318	WP_056029797.1	cds1390	OG0000556		
Leaf404|1319	WP_056029803.1	cds1392	OG0001389	K19416	yccA; modulator of FtsH protease
Leaf404|1320	WP_056029806.1	cds1393			
Leaf404|1321	WP_056029810.1	cds1394	OG0005573		
Leaf404|1322	WP_056029813.1	cds1395	OG0001527		
Leaf404|1323	WP_056029816.1	cds1396	OG0000880	K00831	serC; phosphoserine aminotransferase [EC:2.6.1.52]
Leaf404|1324	WP_056029819.1	cds1398	OG0007447		
Leaf404|1325	WP_056029822.1	cds1399	OG0002564		
Leaf404|1326	WP_056029825.1	cds1400			
Leaf404|1327	WP_056029828.1	cds1401	OG0000743	K01785	galM; aldose 1-epimerase [EC:5.1.3.3]
Leaf404|1328	WP_056029831.1	cds1403			
Leaf404|1329	WP_056029834.1	cds1405			
Leaf404|1330	WP_056029837.1	cds1406	OG0000159	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf404|1331	WP_056029839.1	cds1407			
Leaf404|1332	WP_056029842.1	cds1408	OG0000816		
Leaf404|1333	WP_056029845.1	cds1409	OG0001126		
Leaf404|1334	WP_056029848.1	cds1410	OG0000077	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
Leaf404|1335	WP_056029851.1	cds1412	OG0000233	K03781	katE; catalase [EC:1.11.1.6]
Leaf404|1336	WP_056029854.1	cds1413			
Leaf404|1337	WP_056029857.1	cds1414	OG0000077	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
Leaf404|1338	WP_056029860.1	cds1415	OG0001876		
Leaf404|1339	WP_056029863.1	cds1416	OG0001136		
Leaf404|1340	WP_056029866.1	cds1417	OG0007039		
Leaf404|1341	WP_056029868.1	cds1418	OG0000347	K03743	pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
Leaf404|1342	WP_056029871.1	cds1419	OG0007016		
Leaf404|1343	WP_056029874.1	cds1420	OG0005508		
Leaf404|1344	WP_056029877.1	cds1421			
Leaf404|1345	WP_056029880.1	cds1422	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf404|1346	WP_056029883.1	cds1423			
Leaf404|1347	WP_056029886.1	cds1424			
Leaf404|1348	WP_056029889.1	cds1425	OG0001708		
Leaf404|1349	WP_056029895.1	cds1426	OG0001708		
Leaf404|1350	WP_056029903.1	cds1427			
Leaf404|1351	WP_056029906.1	cds1428	OG0000401	K03885	ndh; NADH dehydrogenase [EC:1.6.99.3]
Leaf404|1352	WP_056029909.1	cds1429	OG0004141		
