KO	category-1	category-2	category-3	category-4	N of genes
K01692	Metabolism	Benzoate degradation	Benzoate degradation	paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]	3
K01692	Metabolism	Caprolactam degradation	Caprolactam degradation	paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]	3
K01693	Metabolism	Histidine metabolism	Histidine metabolism	hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]	1
K01695	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	trpA; tryptophan synthase alpha chain [EC:4.2.1.20]	1
K01695	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	trpA; tryptophan synthase alpha chain [EC:4.2.1.20]	1
K01696	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	trpB; tryptophan synthase beta chain [EC:4.2.1.20]	1
K01696	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	trpB; tryptophan synthase beta chain [EC:4.2.1.20]	1
K01697	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	CBS; cystathionine beta-synthase [EC:4.2.1.22]	2
K01697	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	CBS; cystathionine beta-synthase [EC:4.2.1.22]	2
K01698	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]	1
K01698	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]	1
K01708	Metabolism	Ascorbate and aldarate metabolism	Ascorbate and aldarate metabolism	garD; galactarate dehydratase [EC:4.2.1.42]	2
K01710	Metabolism	Biosynthesis of vancomycin group antibiotics	Biosynthesis of vancomycin group antibiotics	E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	2
K01710	Metabolism	Polyketide sugar unit biosynthesis	Polyketide sugar unit biosynthesis	E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	2
K01710	Metabolism	Acarbose and validamycin biosynthesis	Acarbose and validamycin biosynthesis	E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	2
K01710	Metabolism	Streptomycin biosynthesis	Streptomycin biosynthesis	E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	2
K01711	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]	1
K01711	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]	1
K01712	Metabolism	Histidine metabolism	Histidine metabolism	hutU, UROC1; urocanate hydratase [EC:4.2.1.49]	1
K01714	Metabolism	Lysine biosynthesis	Lysine biosynthesis	dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	1
K01714	Metabolism	Monobactam biosynthesis	Monobactam biosynthesis	dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	1
K01719	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]	2
K01735	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	1
K01736	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	aroC; chorismate synthase [EC:4.2.3.5]	1
K01737	Metabolism	Folate biosynthesis	Folate biosynthesis	queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	1
K01737	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	1
K01745	Metabolism	Histidine metabolism	Histidine metabolism	hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]	2
K01749	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]	1
K01752	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase [EC:4.3.1.17]	1
K01752	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase [EC:4.3.1.17]	1
K01758	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	CTH; cystathionine gamma-lyase [EC:4.4.1.1]	2
K01758	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	CTH; cystathionine gamma-lyase [EC:4.4.1.1]	2
K01758	Metabolism	Selenocompound metabolism	Selenocompound metabolism	CTH; cystathionine gamma-lyase [EC:4.4.1.1]	2
K01758	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	CTH; cystathionine gamma-lyase [EC:4.4.1.1]	2
K01768	Metabolism	Purine metabolism	Purine metabolism	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	1
K01768	Cellular Processes	Meiosis - yeast	Meiosis - yeast	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	1
K01768	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	1
K01768	Organismal Systems	Longevity regulating pathway - multiple species	Longevity regulating pathway - multiple species	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	1
K01772	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]	1
K01775	Metabolism	D-Alanine metabolism	D-Alanine metabolism	alr; alanine racemase [EC:5.1.1.1]	1
K01775	Human Diseases	Vancomycin resistance	Vancomycin resistance	alr; alanine racemase [EC:5.1.1.1]	1
K01775	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	alr; alanine racemase [EC:5.1.1.1]	1
K01776	Metabolism	D-Glutamine and D-glutamate metabolism	D-Glutamine and D-glutamate metabolism	murI; glutamate racemase [EC:5.1.1.3]	1
K01776	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	murI; glutamate racemase [EC:5.1.1.3]	1
K01778	Metabolism	Lysine biosynthesis	Lysine biosynthesis	dapF; diaminopimelate epimerase [EC:5.1.1.7]	1
K01783	Metabolism	Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	1
K01783	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	1
K01783	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	1
K01784	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]	3
K01784	Metabolism	Galactose metabolism	Galactose metabolism	galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]	3
K01785	Metabolism	Galactose metabolism	Galactose metabolism	galM, GALM; aldose 1-epimerase [EC:5.1.3.3]	1
K01785	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	galM, GALM; aldose 1-epimerase [EC:5.1.3.3]	1
K01790	Metabolism	Polyketide sugar unit biosynthesis	Polyketide sugar unit biosynthesis	rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	2
K01790	Metabolism	Streptomycin biosynthesis	Streptomycin biosynthesis	rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	2
K01791	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	1
K01791	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	1
K01791	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	1
K01803	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]	1
K01803	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]	1
K01803	Metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]	1
K01803	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]	1
K01803	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]	1
K01804	Metabolism	Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	araA; L-arabinose isomerase [EC:5.3.1.4]	1
K01805	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	xylA; xylose isomerase [EC:5.3.1.5]	2
K01805	Metabolism	Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	xylA; xylose isomerase [EC:5.3.1.5]	2
K01808	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]	1
K01808	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]	1
K01808	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]	1
K01810	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]	1
K01810	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]	1
K01810	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]	1
K01810	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]	1
K01810	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]	1
K01812	Metabolism	Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	uxaC; glucuronate isomerase [EC:5.3.1.12]	1
K01814	Metabolism	Histidine metabolism	Histidine metabolism	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	1
K01815	Metabolism	Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	1
K01817	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]	1
K01820	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	rhaA; L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]	1
K01820	Metabolism	Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	rhaA; L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]	1
K01823	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	idi, IDI; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]	1
K01835	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	pgm; phosphoglucomutase [EC:5.4.2.2]	1
K01835	Metabolism	Galactose metabolism	Galactose metabolism	pgm; phosphoglucomutase [EC:5.4.2.2]	1
K01835	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	pgm; phosphoglucomutase [EC:5.4.2.2]	1
K01835	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	pgm; phosphoglucomutase [EC:5.4.2.2]	1
K01835	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	pgm; phosphoglucomutase [EC:5.4.2.2]	1
K01835	Metabolism	Purine metabolism	Purine metabolism	pgm; phosphoglucomutase [EC:5.4.2.2]	1
K01835	Metabolism	Streptomycin biosynthesis	Streptomycin biosynthesis	pgm; phosphoglucomutase [EC:5.4.2.2]	1
K01845	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	1
K01845	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	1
K01847	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]	2
K01847	Metabolism	Propanoate metabolism	Propanoate metabolism	MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]	2
K01847	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]	2
K01847	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]	2
K01854	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	glf; UDP-galactopyranose mutase [EC:5.4.99.9]	1
K01854	Metabolism	Galactose metabolism	Galactose metabolism	glf; UDP-galactopyranose mutase [EC:5.4.99.9]	1
K01857	Metabolism	Benzoate degradation	Benzoate degradation	pcaB; 3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]	1
K01866	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]	1
K01866	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]	1
K01866	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]	1
K01866	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]	1
K01867	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	1
K01867	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	1
K01867	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	1
K01868	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]	1
K01868	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]	1
K01868	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]	1
K01869	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]	1
K01869	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]	1
K01869	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]	1
K01869	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]	1
K01870	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]	1
K01870	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]	1
K01870	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]	1
K01872	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]	1
K01872	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]	1
K01872	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]	1
K01873	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]	1
K01873	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]	1
K01873	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]	1
K01874	Metabolism	Selenocompound metabolism	Selenocompound metabolism	MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]	1
K01874	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]	1
K01874	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]	1
K01874	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]	1
K01875	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]	1
K01875	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]	1
K01875	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]	1
K01876	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]	1
K01876	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]	1
K01876	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]	1
K01876	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]	1
K01880	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]	1
K01880	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]	1
K01880	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]	1
K01880	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]	1
K01881	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]	1
K01881	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]	1
K01881	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]	1
K01883	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]	1
K01883	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]	1
K01883	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]	1
