KO	category-1	category-2	category-3	category-4	N of genes
K01104	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]	6
K01114	Metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	plc; phospholipase C [EC:3.1.4.3]	1
K01114	Metabolism	Ether lipid metabolism	Ether lipid metabolism	plc; phospholipase C [EC:3.1.4.3]	1
K01114	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	plc; phospholipase C [EC:3.1.4.3]	1
K01114	Cellular Processes	Quorum sensing	Quorum sensing	plc; phospholipase C [EC:3.1.4.3]	1
K01114	Organismal Systems	Thyroid hormone signaling pathway	Thyroid hormone signaling pathway	plc; phospholipase C [EC:3.1.4.3]	1
K01114	Brite Hierarchies	Bacterial toxins [BR:ko02042]	Bacterial toxins [BR:ko02042]	plc; phospholipase C [EC:3.1.4.3]	1
K01118	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	acpD, azoR; FMN-dependent NADH-azoreductase [EC:1.7.1.17]	1
K01119	Metabolism	Purine metabolism	Purine metabolism	cpdB; 2,3-cyclic-nucleotide 2-phosphodiesterase / 3-nucleotidase [EC:3.1.4.16 3.1.3.6]	1
K01119	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	cpdB; 2,3-cyclic-nucleotide 2-phosphodiesterase / 3-nucleotidase [EC:3.1.4.16 3.1.3.6]	1
K01126	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	2
K01129	Metabolism	Purine metabolism	Purine metabolism	dgt; dGTPase [EC:3.1.5.1]	2
K01142	Genetic Information Processing	Base excision repair	Base excision repair	E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]	2
K01142	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]	2
K01159	Genetic Information Processing	Homologous recombination	Homologous recombination	ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	1
K01159	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	1
K01190	Metabolism	Galactose metabolism	Galactose metabolism	lacZ; beta-galactosidase [EC:3.2.1.23]	2
K01190	Metabolism	Sphingolipid metabolism	Sphingolipid metabolism	lacZ; beta-galactosidase [EC:3.2.1.23]	2
K01190	Metabolism	Other glycan degradation	Other glycan degradation	lacZ; beta-galactosidase [EC:3.2.1.23]	2
K01191	Metabolism	Other glycan degradation	Other glycan degradation	MAN2C1; alpha-mannosidase [EC:3.2.1.24]	1
K01191	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	MAN2C1; alpha-mannosidase [EC:3.2.1.24]	1
K01193	Metabolism	Galactose metabolism	Galactose metabolism	INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]	3
K01193	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]	3
K01201	Metabolism	Sphingolipid metabolism	Sphingolipid metabolism	GBA, srfJ; glucosylceramidase [EC:3.2.1.45]	1
K01201	Metabolism	Other glycan degradation	Other glycan degradation	GBA, srfJ; glucosylceramidase [EC:3.2.1.45]	1
K01201	Cellular Processes	Lysosome	Lysosome	GBA, srfJ; glucosylceramidase [EC:3.2.1.45]	1
K01206	Metabolism	Other glycan degradation	Other glycan degradation	FUCA; alpha-L-fucosidase [EC:3.2.1.51]	2
K01206	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	FUCA; alpha-L-fucosidase [EC:3.2.1.51]	2
K01207	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]	1
K01207	Metabolism	Glycosaminoglycan degradation	Glycosaminoglycan degradation	nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]	1
K01207	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]	1
K01214	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	ISA, treX; isoamylase [EC:3.2.1.68]	2
K01236	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	treZ, glgZ; maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141]	1
K01246	Genetic Information Processing	Base excision repair	Base excision repair	tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	1
K01246	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	1
K01247	Genetic Information Processing	Base excision repair	Base excision repair	alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	1
K01247	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	1
K01251	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]	1
K01251	Brite Hierarchies	Protein phosphatases and associated proteins [BR:ko01009]	Protein phosphatases and associated proteins [BR:ko01009]	E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]	1
K01251	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]	1
K01255	Metabolism	Glutathione metabolism	Glutathione metabolism	CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]	1
K01255	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]	1
K01256	Metabolism	Glutathione metabolism	Glutathione metabolism	pepN; aminopeptidase N [EC:3.4.11.2]	1
K01256	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pepN; aminopeptidase N [EC:3.4.11.2]	1
K01259	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	pip; proline iminopeptidase [EC:3.4.11.5]	2
K01259	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pip; proline iminopeptidase [EC:3.4.11.5]	2
K01262	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]	3
K01265	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	map; methionyl aminopeptidase [EC:3.4.11.18]	3
K01267	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]	1
K01267	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]	1
K01338	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	lon; ATP-dependent Lon protease [EC:3.4.21.53]	1
K01338	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	lon; ATP-dependent Lon protease [EC:3.4.21.53]	1
K01354	Human Diseases	African trypanosomiasis	African trypanosomiasis	ptrB; oligopeptidase B [EC:3.4.21.83]	1
K01354	Human Diseases	Chagas disease (American trypanosomiasis)	Chagas disease (American trypanosomiasis)	ptrB; oligopeptidase B [EC:3.4.21.83]	1
K01354	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	ptrB; oligopeptidase B [EC:3.4.21.83]	1
K01356	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	lexA; repressor LexA [EC:3.4.21.88]	1
K01356	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	lexA; repressor LexA [EC:3.4.21.88]	1
K01358	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	2
K01358	Organismal Systems	Longevity regulating pathway - worm	Longevity regulating pathway - worm	clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	2
K01358	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	2
K01400	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	nprE; bacillolysin [EC:3.4.24.28]	1
K01409	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	1
K01414	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	prlC; oligopeptidase A [EC:3.4.24.70]	1
K01421	Not Included in Pathway or Brite	General function prediction only	General function prediction only	yhgE; putative membrane protein	2
K01426	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	E3.5.1.4, amiE; amidase [EC:3.5.1.4]	1
K01426	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	E3.5.1.4, amiE; amidase [EC:3.5.1.4]	1
K01426	Metabolism	Tryptophan metabolism	Tryptophan metabolism	E3.5.1.4, amiE; amidase [EC:3.5.1.4]	1
K01426	Metabolism	Aminobenzoate degradation	Aminobenzoate degradation	E3.5.1.4, amiE; amidase [EC:3.5.1.4]	1
K01426	Metabolism	Styrene degradation	Styrene degradation	E3.5.1.4, amiE; amidase [EC:3.5.1.4]	1
K01433	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]	1
K01433	Metabolism	One carbon pool by folate	One carbon pool by folate	purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]	1
K01438	Metabolism	Arginine biosynthesis	Arginine biosynthesis	argE; acetylornithine deacetylase [EC:3.5.1.16]	4
K01442	Metabolism	Primary bile acid biosynthesis	Primary bile acid biosynthesis	E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]	1
K01442	Metabolism	Secondary bile acid biosynthesis	Secondary bile acid biosynthesis	E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]	1
K01443	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	1
K01451	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	hipO; hippurate hydrolase [EC:3.5.1.32]	2
K01451	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	hipO; hippurate hydrolase [EC:3.5.1.32]	2
K01462	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	PDF, def; peptide deformylase [EC:3.5.1.88]	2
K01465	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	URA4, pyrC; dihydroorotase [EC:3.5.2.3]	1
K01467	Environmental Information Processing	Two-component system	Two-component system	ampC; beta-lactamase class C [EC:3.5.2.6]	4
K01467	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	ampC; beta-lactamase class C [EC:3.5.2.6]	4
K01473	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	hyuA; N-methylhydantoinase A [EC:3.5.2.14]	2
K01478	Metabolism	Arginine biosynthesis	Arginine biosynthesis	arcA; arginine deiminase [EC:3.5.3.6]	2
K01489	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	cdd, CDA; cytidine deaminase [EC:3.5.4.5]	1
K01489	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	cdd, CDA; cytidine deaminase [EC:3.5.4.5]	1
K01491	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	1
K01491	Metabolism	One carbon pool by folate	One carbon pool by folate	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	1
K01494	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	dcd; dCTP deaminase [EC:3.5.4.13]	1
K01495	Metabolism	Folate biosynthesis	Folate biosynthesis	GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]	1
K01505	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]	1
K01515	Metabolism	Purine metabolism	Purine metabolism	nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]	3
K01520	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]	1
K01520	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]	1
K01520	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]	1
K01523	Metabolism	Histidine metabolism	Histidine metabolism	hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]	1
K01546	Environmental Information Processing	Two-component system	Two-component system	kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]	1
K01547	Environmental Information Processing	Two-component system	Two-component system	kdpB; K+-transporting ATPase ATPase B chain [EC:3.6.3.12]	1
K01548	Environmental Information Processing	Two-component system	Two-component system	kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]	1
K01556	Metabolism	Tryptophan metabolism	Tryptophan metabolism	KYNU, kynU; kynureninase [EC:3.7.1.3]	2
K01569	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	oxdD; oxalate decarboxylase [EC:4.1.1.2]	1
K01586	Metabolism	Lysine biosynthesis	Lysine biosynthesis	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	1
K01588	Metabolism	Purine metabolism	Purine metabolism	purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	1
K01589	Metabolism	Purine metabolism	Purine metabolism	purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	1
K01591	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrF; orotidine-5-phosphate decarboxylase [EC:4.1.1.23]	1
K01596	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Metabolism	Pyruvate metabolism	Pyruvate metabolism	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Environmental Information Processing	AMPK signaling pathway	AMPK signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Environmental Information Processing	FoxO signaling pathway	FoxO signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Environmental Information Processing	PI3K-Akt signaling pathway	PI3K-Akt signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Organismal Systems	Adipocytokine signaling pathway	Adipocytokine signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Organismal Systems	Glucagon signaling pathway	Glucagon signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Organismal Systems	Insulin signaling pathway	Insulin signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Organismal Systems	PPAR signaling pathway	PPAR signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Organismal Systems	Proximal tubule bicarbonate reclamation	Proximal tubule bicarbonate reclamation	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Human Diseases	Insulin resistance	Insulin resistance	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01597	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	MVD, mvaD; diphosphomevalonate decarboxylase [EC:4.1.1.33]	1
K01599	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]	1
K01607	Metabolism	Benzoate degradation	Benzoate degradation	pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	2
K01609	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]	1
K01619	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]	1
K01620	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	ltaE; threonine aldolase [EC:4.1.2.48]	1
K01621	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]	1
K01621	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]	1
K01624	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	2
K01624	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	2
K01624	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	2
K01624	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	2
K01624	Metabolism	Methane metabolism	Methane metabolism	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	2
K01625	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	1
K01625	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	1
K01626	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	1
K01626	Cellular Processes	Quorum sensing	Quorum sensing	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	1
K01633	Metabolism	Folate biosynthesis	Folate biosynthesis	folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]	1
K01637	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]	1
K01638	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	aceB, glcB; malate synthase [EC:2.3.3.9]	1
K01638	Metabolism	Pyruvate metabolism	Pyruvate metabolism	aceB, glcB; malate synthase [EC:2.3.3.9]	1
K01640	Metabolism	Butanoate metabolism	Butanoate metabolism	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	1
K01640	Metabolism	Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	1
K01640	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	1
K01640	Metabolism	Geraniol degradation	Geraniol degradation	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	1
K01640	Cellular Processes	Peroxisome	Peroxisome	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	1
K01641	Metabolism	Butanoate metabolism	Butanoate metabolism	E2.3.3.10; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]	1
K01641	Metabolism	Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	E2.3.3.10; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]	1
K01641	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	E2.3.3.10; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]	1
K01641	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	E2.3.3.10; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]	1
