KO	category-1	category-2	category-3	category-4	N of genes
K01912	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]	1
K01912	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]	1
K01915	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	1
K01915	Metabolism	Nitrogen metabolism	Nitrogen metabolism	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	1
K01915	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	1
K01915	Metabolism	Arginine biosynthesis	Arginine biosynthesis	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	1
K01915	Environmental Information Processing	Two-component system	Two-component system	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	1
K01915	Cellular Processes	Necroptosis	Necroptosis	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	1
K01915	Organismal Systems	GABAergic synapse	GABAergic synapse	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	1
K01915	Organismal Systems	Glutamatergic synapse	Glutamatergic synapse	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	1
K01915	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	1
K01916	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	nadE; NAD+ synthase [EC:6.3.1.5]	1
K01918	Metabolism	beta-Alanine metabolism	beta-Alanine metabolism	panC; pantoate--beta-alanine ligase [EC:6.3.2.1]	1
K01918	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	panC; pantoate--beta-alanine ligase [EC:6.3.2.1]	1
K01919	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	gshA; glutamate--cysteine ligase [EC:6.3.2.2]	1
K01919	Metabolism	Glutathione metabolism	Glutathione metabolism	gshA; glutamate--cysteine ligase [EC:6.3.2.2]	1
K01920	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	gshB; glutathione synthase [EC:6.3.2.3]	1
K01920	Metabolism	Glutathione metabolism	Glutathione metabolism	gshB; glutathione synthase [EC:6.3.2.3]	1
K01921	Metabolism	D-Alanine metabolism	D-Alanine metabolism	ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]	1
K01921	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]	1
K01921	Human Diseases	Vancomycin resistance	Vancomycin resistance	ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]	1
K01921	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]	1
K01923	Metabolism	Purine metabolism	Purine metabolism	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	1
K01924	Metabolism	D-Glutamine and D-glutamate metabolism	D-Glutamine and D-glutamate metabolism	murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	1
K01924	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	1
K01924	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	1
K01925	Metabolism	D-Glutamine and D-glutamate metabolism	D-Glutamine and D-glutamate metabolism	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	1
K01925	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	1
K01925	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	1
K01928	Metabolism	Lysine biosynthesis	Lysine biosynthesis	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	1
K01928	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	1
K01928	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	1
K01929	Metabolism	Lysine biosynthesis	Lysine biosynthesis	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	1
K01929	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	1
K01929	Human Diseases	Vancomycin resistance	Vancomycin resistance	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	1
K01929	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	1
K01933	Metabolism	Purine metabolism	Purine metabolism	purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	1
K01934	Metabolism	One carbon pool by folate	One carbon pool by folate	MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	1
K01935	Metabolism	Biotin metabolism	Biotin metabolism	bioD; dethiobiotin synthetase [EC:6.3.3.3]	1
K01937	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrG, CTPS; CTP synthase [EC:6.3.4.2]	1
K01939	Metabolism	Purine metabolism	Purine metabolism	purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]	1
K01939	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]	1
K01940	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]	1
K01940	Metabolism	Arginine biosynthesis	Arginine biosynthesis	argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]	1
K01940	Human Diseases	Fluid shear stress and atherosclerosis	Fluid shear stress and atherosclerosis	argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]	1
K01940	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]	1
K01945	Metabolism	Purine metabolism	Purine metabolism	purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]	1
K01951	Metabolism	Purine metabolism	Purine metabolism	guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	2
K01951	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	2
K01951	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	2
K01952	Metabolism	Purine metabolism	Purine metabolism	purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	1
K01955	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	1
K01955	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	1
K01956	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	1
K01956	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	1
K01961	Metabolism	Propanoate metabolism	Propanoate metabolism	accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	2
K01961	Metabolism	Pyruvate metabolism	Pyruvate metabolism	accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	2
K01961	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	2
K01961	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	2
K01962	Metabolism	Propanoate metabolism	Propanoate metabolism	accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]	1
K01962	Metabolism	Pyruvate metabolism	Pyruvate metabolism	accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]	1
K01962	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]	1
K01962	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]	1
K01963	Metabolism	Propanoate metabolism	Propanoate metabolism	accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	1
K01963	Metabolism	Pyruvate metabolism	Pyruvate metabolism	accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	1
K01963	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	1
K01963	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	1
K01969	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]	1
K01971	Genetic Information Processing	Non-homologous end-joining	Non-homologous end-joining	ligD; bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]	2
K01971	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ligD; bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]	2
K01972	Genetic Information Processing	Base excision repair	Base excision repair	E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]	1
K01972	Genetic Information Processing	DNA replication	DNA replication	E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]	1
K01972	Genetic Information Processing	Mismatch repair	Mismatch repair	E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]	1
K01972	Genetic Information Processing	Nucleotide excision repair	Nucleotide excision repair	E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]	1
K01972	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]	1
K01972	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]	1
K01990	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC-2.A; ABC-2 type transport system ATP-binding protein	1
K01991	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	wza, gfcE; polysaccharide biosynthesis/export protein	4
K01991	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	wza, gfcE; polysaccharide biosynthesis/export protein	4
K01992	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC-2.P; ABC-2 type transport system permease protein	2
K01995	Environmental Information Processing	ABC transporters	ABC transporters	livG; branched-chain amino acid transport system ATP-binding protein	5
K01995	Cellular Processes	Quorum sensing	Quorum sensing	livG; branched-chain amino acid transport system ATP-binding protein	5
K01995	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	livG; branched-chain amino acid transport system ATP-binding protein	5
K01997	Environmental Information Processing	ABC transporters	ABC transporters	livH; branched-chain amino acid transport system permease protein	7
K01997	Cellular Processes	Quorum sensing	Quorum sensing	livH; branched-chain amino acid transport system permease protein	7
K01997	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	livH; branched-chain amino acid transport system permease protein	7
K01998	Environmental Information Processing	ABC transporters	ABC transporters	livM; branched-chain amino acid transport system permease protein	5
K01998	Cellular Processes	Quorum sensing	Quorum sensing	livM; branched-chain amino acid transport system permease protein	5
K01998	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	livM; branched-chain amino acid transport system permease protein	5
K01999	Environmental Information Processing	ABC transporters	ABC transporters	livK; branched-chain amino acid transport system substrate-binding protein	17
K01999	Cellular Processes	Quorum sensing	Quorum sensing	livK; branched-chain amino acid transport system substrate-binding protein	17
K01999	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	livK; branched-chain amino acid transport system substrate-binding protein	17
K02000	Environmental Information Processing	ABC transporters	ABC transporters	proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]	2
K02000	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]	2
K02001	Environmental Information Processing	ABC transporters	ABC transporters	proW; glycine betaine/proline transport system permease protein	2
K02001	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	proW; glycine betaine/proline transport system permease protein	2
K02002	Environmental Information Processing	ABC transporters	ABC transporters	proX; glycine betaine/proline transport system substrate-binding protein	5
K02002	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	proX; glycine betaine/proline transport system substrate-binding protein	5
K02003	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.CD.A; putative ABC transport system ATP-binding protein	45
K02004	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.CD.P; putative ABC transport system permease protein	2
K02011	Environmental Information Processing	ABC transporters	ABC transporters	afuB, fbpB; iron(III) transport system permease protein	1
K02011	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	afuB, fbpB; iron(III) transport system permease protein	1
K02012	Environmental Information Processing	ABC transporters	ABC transporters	afuA, fbpA; iron(III) transport system substrate-binding protein	2
K02012	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	afuA, fbpA; iron(III) transport system substrate-binding protein	2
K02013	Environmental Information Processing	ABC transporters	ABC transporters	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]	2
K02013	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]	2
K02014	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TC.FEV.OM; iron complex outermembrane recepter protein	6
K02015	Environmental Information Processing	ABC transporters	ABC transporters	ABC.FEV.P; iron complex transport system permease protein	1
K02015	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.FEV.P; iron complex transport system permease protein	1
K02016	Environmental Information Processing	ABC transporters	ABC transporters	ABC.FEV.S; iron complex transport system substrate-binding protein	2
K02016	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.FEV.S; iron complex transport system substrate-binding protein	2
K02018	Environmental Information Processing	ABC transporters	ABC transporters	modB; molybdate transport system permease protein	3
K02018	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	modB; molybdate transport system permease protein	3
K02019	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	modE; molybdate transport system regulatory protein	3
K02020	Environmental Information Processing	ABC transporters	ABC transporters	modA; molybdate transport system substrate-binding protein	2
K02020	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	modA; molybdate transport system substrate-binding protein	2
K02025	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.MS.P; multiple sugar transport system permease protein	8
K02027	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.MS.S; multiple sugar transport system substrate-binding protein	3
K02029	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.PA.P; polar amino acid transport system permease protein	14
K02030	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.PA.S; polar amino acid transport system substrate-binding protein	18
K02031	Cellular Processes	Quorum sensing	Quorum sensing	ABC.PE.A; peptide/nickel transport system ATP-binding protein	15
K02031	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.PE.A; peptide/nickel transport system ATP-binding protein	15
K02033	Cellular Processes	Quorum sensing	Quorum sensing	ABC.PE.P; peptide/nickel transport system permease protein	8
K02033	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.PE.P; peptide/nickel transport system permease protein	8
K02034	Cellular Processes	Quorum sensing	Quorum sensing	ABC.PE.P1; peptide/nickel transport system permease protein	6
K02034	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.PE.P1; peptide/nickel transport system permease protein	6
K02035	Cellular Processes	Quorum sensing	Quorum sensing	ABC.PE.S; peptide/nickel transport system substrate-binding protein	11
K02035	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.PE.S; peptide/nickel transport system substrate-binding protein	11
K02036	Environmental Information Processing	ABC transporters	ABC transporters	pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1]	1
K02036	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1]	1
K02037	Environmental Information Processing	ABC transporters	ABC transporters	pstC; phosphate transport system permease protein	1
K02037	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pstC; phosphate transport system permease protein	1
K02038	Environmental Information Processing	ABC transporters	ABC transporters	pstA; phosphate transport system permease protein	1
K02038	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pstA; phosphate transport system permease protein	1
K02039	Not Included in Pathway or Brite	Others	Others	phoU; phosphate transport system protein	1
K02040	Environmental Information Processing	ABC transporters	ABC transporters	pstS; phosphate transport system substrate-binding protein	1
K02040	Environmental Information Processing	Two-component system	Two-component system	pstS; phosphate transport system substrate-binding protein	1
K02040	Human Diseases	Tuberculosis	Tuberculosis	pstS; phosphate transport system substrate-binding protein	1
K02040	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pstS; phosphate transport system substrate-binding protein	1
K02047	Metabolism	Sulfur metabolism	Sulfur metabolism	cysW; sulfate transport system permease protein	1
K02047	Environmental Information Processing	ABC transporters	ABC transporters	cysW; sulfate transport system permease protein	1
K02047	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	cysW; sulfate transport system permease protein	1
K02048	Metabolism	Sulfur metabolism	Sulfur metabolism	cysP, sbp; sulfate transport system substrate-binding protein	2
K02048	Environmental Information Processing	ABC transporters	ABC transporters	cysP, sbp; sulfate transport system substrate-binding protein	2
K02048	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	cysP, sbp; sulfate transport system substrate-binding protein	2
K02049	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.SN.A; NitT/TauT family transport system ATP-binding protein	3
K02050	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.SN.P; NitT/TauT family transport system permease protein	5
K02051	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC.SN.S; NitT/TauT family transport system substrate-binding protein	8
