KO	category-1	category-2	category-3	category-4	N of genes
K01246	Genetic Information Processing	Base excision repair	Base excision repair	tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	1
K01246	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	1
K01251	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]	1
K01251	Brite Hierarchies	Protein phosphatases and associated proteins [BR:ko01009]	Protein phosphatases and associated proteins [BR:ko01009]	E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]	1
K01251	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]	1
K01252	Metabolism	Biosynthesis of siderophore group nonribosomal peptides	Biosynthesis of siderophore group nonribosomal peptides	entB, dhbB, vibB, mxcF; bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14]	1
K01252	Brite Hierarchies	Polyketide biosynthesis proteins [BR:ko01008]	Polyketide biosynthesis proteins [BR:ko01008]	entB, dhbB, vibB, mxcF; bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14]	1
K01255	Metabolism	Glutathione metabolism	Glutathione metabolism	CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]	1
K01255	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]	1
K01256	Metabolism	Glutathione metabolism	Glutathione metabolism	pepN; aminopeptidase N [EC:3.4.11.2]	1
K01256	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pepN; aminopeptidase N [EC:3.4.11.2]	1
K01262	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]	2
K01265	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	map; methionyl aminopeptidase [EC:3.4.11.18]	2
K01270	Metabolism	Glutathione metabolism	Glutathione metabolism	pepD; dipeptidase D [EC:3.4.13.-]	1
K01270	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pepD; dipeptidase D [EC:3.4.13.-]	1
K01273	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	DPEP; membrane dipeptidase [EC:3.4.13.19]	1
K01273	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	DPEP; membrane dipeptidase [EC:3.4.13.19]	1
K01273	Brite Hierarchies	Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537]	Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537]	DPEP; membrane dipeptidase [EC:3.4.13.19]	1
K01338	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	lon; ATP-dependent Lon protease [EC:3.4.21.53]	1
K01338	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	lon; ATP-dependent Lon protease [EC:3.4.21.53]	1
K01356	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	lexA; repressor LexA [EC:3.4.21.88]	1
K01356	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	lexA; repressor LexA [EC:3.4.21.88]	1
K01358	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	1
K01358	Organismal Systems	Longevity regulating pathway - worm	Longevity regulating pathway - worm	clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	1
K01358	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	1
K01409	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	1
K01414	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	prlC; oligopeptidase A [EC:3.4.24.70]	2
K01420	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein	2
K01423	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	bepA; beta-barrel assembly-enhancing protease [EC:3.4.-.-]	2
K01424	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]	2
K01424	Metabolism	Cyanoamino acid metabolism	Cyanoamino acid metabolism	E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]	2
K01425	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	glsA, GLS; glutaminase [EC:3.5.1.2]	1
K01425	Metabolism	Arginine biosynthesis	Arginine biosynthesis	glsA, GLS; glutaminase [EC:3.5.1.2]	1
K01425	Metabolism	D-Glutamine and D-glutamate metabolism	D-Glutamine and D-glutamate metabolism	glsA, GLS; glutaminase [EC:3.5.1.2]	1
K01425	Organismal Systems	Proximal tubule bicarbonate reclamation	Proximal tubule bicarbonate reclamation	glsA, GLS; glutaminase [EC:3.5.1.2]	1
K01425	Organismal Systems	GABAergic synapse	GABAergic synapse	glsA, GLS; glutaminase [EC:3.5.1.2]	1
K01425	Organismal Systems	Glutamatergic synapse	Glutamatergic synapse	glsA, GLS; glutaminase [EC:3.5.1.2]	1
K01425	Human Diseases	Central carbon metabolism in cancer	Central carbon metabolism in cancer	glsA, GLS; glutaminase [EC:3.5.1.2]	1
K01425	Human Diseases	MicroRNAs in cancer	MicroRNAs in cancer	glsA, GLS; glutaminase [EC:3.5.1.2]	1
K01428	Metabolism	Purine metabolism	Purine metabolism	ureC; urease subunit alpha [EC:3.5.1.5]	1
K01428	Metabolism	Arginine biosynthesis	Arginine biosynthesis	ureC; urease subunit alpha [EC:3.5.1.5]	1
K01428	Metabolism	Atrazine degradation	Atrazine degradation	ureC; urease subunit alpha [EC:3.5.1.5]	1
K01428	Human Diseases	Epithelial cell signaling in Helicobacter pylori infection	Epithelial cell signaling in Helicobacter pylori infection	ureC; urease subunit alpha [EC:3.5.1.5]	1
K01429	Metabolism	Purine metabolism	Purine metabolism	ureB; urease subunit beta [EC:3.5.1.5]	1
K01429	Metabolism	Arginine biosynthesis	Arginine biosynthesis	ureB; urease subunit beta [EC:3.5.1.5]	1
K01429	Metabolism	Atrazine degradation	Atrazine degradation	ureB; urease subunit beta [EC:3.5.1.5]	1
K01430	Metabolism	Purine metabolism	Purine metabolism	ureA; urease subunit gamma [EC:3.5.1.5]	1
K01430	Metabolism	Arginine biosynthesis	Arginine biosynthesis	ureA; urease subunit gamma [EC:3.5.1.5]	1
K01430	Metabolism	Atrazine degradation	Atrazine degradation	ureA; urease subunit gamma [EC:3.5.1.5]	1
K01433	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]	1
K01433	Metabolism	One carbon pool by folate	One carbon pool by folate	purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]	1
K01434	Metabolism	Penicillin and cephalosporin biosynthesis	Penicillin and cephalosporin biosynthesis	E3.5.1.11; penicillin amidase [EC:3.5.1.11]	1
K01434	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	E3.5.1.11; penicillin amidase [EC:3.5.1.11]	1
K01438	Metabolism	Arginine biosynthesis	Arginine biosynthesis	argE; acetylornithine deacetylase [EC:3.5.1.16]	1
K01442	Metabolism	Primary bile acid biosynthesis	Primary bile acid biosynthesis	E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]	1
K01442	Metabolism	Secondary bile acid biosynthesis	Secondary bile acid biosynthesis	E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]	1
K01451	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	hipO; hippurate hydrolase [EC:3.5.1.32]	2
K01451	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	hipO; hippurate hydrolase [EC:3.5.1.32]	2
K01457	Metabolism	Arginine biosynthesis	Arginine biosynthesis	atzF; allophanate hydrolase [EC:3.5.1.54]	1
K01457	Metabolism	Atrazine degradation	Atrazine degradation	atzF; allophanate hydrolase [EC:3.5.1.54]	1
K01462	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	PDF, def; peptide deformylase [EC:3.5.1.88]	2
K01463	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	bshB1; N-acetylglucosamine malate deacetylase 1 [EC:3.5.1.-]	1
K01465	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	URA4, pyrC; dihydroorotase [EC:3.5.2.3]	2
K01467	Environmental Information Processing	Two-component system	Two-component system	ampC; beta-lactamase class C [EC:3.5.2.6]	3
K01467	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	ampC; beta-lactamase class C [EC:3.5.2.6]	3
K01468	Metabolism	Histidine metabolism	Histidine metabolism	hutI, AMDHD1; imidazolonepropionase [EC:3.5.2.7]	1
K01477	Metabolism	Purine metabolism	Purine metabolism	alc, ALLC; allantoicase [EC:3.5.3.4]	1
K01483	Metabolism	Purine metabolism	Purine metabolism	allA; ureidoglycolate lyase [EC:4.3.2.3]	1
K01484	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	astB; succinylarginine dihydrolase [EC:3.5.3.23]	1
K01487	Metabolism	Purine metabolism	Purine metabolism	E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]	1
K01491	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	1
K01491	Metabolism	One carbon pool by folate	One carbon pool by folate	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	1
K01494	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	dcd; dCTP deaminase [EC:3.5.4.13]	1
K01495	Metabolism	Folate biosynthesis	Folate biosynthesis	GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]	1
K01505	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]	1
K01507	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	ppa; inorganic pyrophosphatase [EC:3.6.1.1]	1
K01515	Metabolism	Purine metabolism	Purine metabolism	nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]	1
K01520	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]	1
K01520	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]	1
K01520	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]	1
K01524	Metabolism	Purine metabolism	Purine metabolism	ppx-gppA; exopolyphosphatase / guanosine-5-triphosphate,3-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	1
K01525	Metabolism	Purine metabolism	Purine metabolism	apaH; bis(5-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]	2
K01546	Environmental Information Processing	Two-component system	Two-component system	kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]	1
K01548	Environmental Information Processing	Two-component system	Two-component system	kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]	1
K01555	Metabolism	Tyrosine metabolism	Tyrosine metabolism	FAH, fahA; fumarylacetoacetase [EC:3.7.1.2]	1
K01555	Metabolism	Styrene degradation	Styrene degradation	FAH, fahA; fumarylacetoacetase [EC:3.7.1.2]	1
K01555	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	FAH, fahA; fumarylacetoacetase [EC:3.7.1.2]	1
K01556	Metabolism	Tryptophan metabolism	Tryptophan metabolism	KYNU, kynU; kynureninase [EC:3.7.1.3]	1
K01579	Metabolism	beta-Alanine metabolism	beta-Alanine metabolism	panD; aspartate 1-decarboxylase [EC:4.1.1.11]	1
K01579	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	panD; aspartate 1-decarboxylase [EC:4.1.1.11]	1
K01586	Metabolism	Lysine biosynthesis	Lysine biosynthesis	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	1
K01588	Metabolism	Purine metabolism	Purine metabolism	purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	1
K01589	Metabolism	Purine metabolism	Purine metabolism	purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	1
K01591	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrF; orotidine-5-phosphate decarboxylase [EC:4.1.1.23]	1
K01595	Metabolism	Pyruvate metabolism	Pyruvate metabolism	ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31]	1
K01595	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31]	1
K01595	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31]	1
K01595	Metabolism	Methane metabolism	Methane metabolism	ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31]	1
K01596	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Metabolism	Pyruvate metabolism	Pyruvate metabolism	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Environmental Information Processing	AMPK signaling pathway	AMPK signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Environmental Information Processing	FoxO signaling pathway	FoxO signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Environmental Information Processing	PI3K-Akt signaling pathway	PI3K-Akt signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Organismal Systems	Adipocytokine signaling pathway	Adipocytokine signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Organismal Systems	Glucagon signaling pathway	Glucagon signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Organismal Systems	Insulin signaling pathway	Insulin signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Organismal Systems	PPAR signaling pathway	PPAR signaling pathway	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Organismal Systems	Proximal tubule bicarbonate reclamation	Proximal tubule bicarbonate reclamation	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01596	Human Diseases	Insulin resistance	Insulin resistance	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	1
K01599	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]	1
K01607	Metabolism	Benzoate degradation	Benzoate degradation	pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	3
K01609	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]	1
K01613	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]	1
K01624	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	1
K01624	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	1
K01624	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	1
K01624	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	1
K01624	Metabolism	Methane metabolism	Methane metabolism	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	1
K01625	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	1
K01625	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	1
K01626	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	2
K01626	Cellular Processes	Quorum sensing	Quorum sensing	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	2
K01627	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	1
K01627	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	1
K01633	Metabolism	Folate biosynthesis	Folate biosynthesis	folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]	1
K01637	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]	1
K01638	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	aceB, glcB; malate synthase [EC:2.3.3.9]	1
K01638	Metabolism	Pyruvate metabolism	Pyruvate metabolism	aceB, glcB; malate synthase [EC:2.3.3.9]	1
K01640	Metabolism	Butanoate metabolism	Butanoate metabolism	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	1
K01640	Metabolism	Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	1
K01640	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	1
K01640	Metabolism	Geraniol degradation	Geraniol degradation	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	1
K01640	Cellular Processes	Peroxisome	Peroxisome	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	1
K01647	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	CS, gltA; citrate synthase [EC:2.3.3.1]	1
K01647	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	CS, gltA; citrate synthase [EC:2.3.3.1]	1
K01649	Metabolism	Pyruvate metabolism	Pyruvate metabolism	leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]	1
K01649	Metabolism	Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]	1
K01652	Metabolism	Butanoate metabolism	Butanoate metabolism	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	2
K01652	Metabolism	C5-Branched dibasic acid metabolism	C5-Branched dibasic acid metabolism	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	2
K01652	Metabolism	Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	2
K01652	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	2
K01653	Metabolism	Butanoate metabolism	Butanoate metabolism	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]	1
K01653	Metabolism	C5-Branched dibasic acid metabolism	C5-Branched dibasic acid metabolism	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]	1
K01653	Metabolism	Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]	1
K01653	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]	1
